Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1496,1525,1118,1137,14949,2114,1150,1554,1117,1760,2644,2707,3058,2032,1452,4858,3743,4737,9231,15444
"Congo, Democratic Republic of the",470,643,84,348,14180,1398,514,371,443,796,1009,449,384,93,315,2373,886,1369,3521,5497
Zimbabwe,40,23,72,130,202,196,375,457,442,327,1174,1532,2013,598,366,1291,784,785,2428,4838
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302
Botswana,1,2,1,1,0,1,0,0,1,0,0,6,1,0,17,23,128,190,403,288
Angola,8,2,63,0,0,0,49,9,10,1,17,3,5,1,0,1,6,0,0,85
United States of America,183,174,59,27,24,37,15,6,8,54,10,27,28,31,48,36,45,6,67,38
China,0,0,0,0,0,7,1,0,0,96,0,0,0,1,1,5,0,32,325,27
Switzerland,13,12,0,0,0,0,0,12,0,1,1,5,1,5,4,0,0,0,0,25
South Africa,64,258,127,127,107,26,29,30,35,208,45,66,66,85,174,27,19,48,3,20
Philippines,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,19
France,1,46,0,0,0,0,0,0,0,0,2,0,5,21,6,0,0,0,0,14
United Kingdom,55,24,35,5,10,8,7,11,15,38,4,9,13,47,42,2,1,5,9,10
Belgium,176,53,188,54,88,161,13,1,2,73,1,1,0,1,1,0,1,6,0,4
Germany,40,46,7,6,3,0,0,0,8,1,6,22,5,2,0,3,1,0,0,4
Australia,15,0,0,0,0,35,1,0,13,9,10,4,3,18,7,1,6,3,1,3
Burundi,0,0,0,0,0,0,1,11,4,3,0,0,5,5,0,0,0,8,2,2
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
Canada,36,2,1,0,1,6,0,0,4,4,0,1,0,3,0,2,0,0,0,1
United Arab Emirates,0,0,0,1,0,0,4,0,0,8,15,2,7,9,14,0,4,4,0,1
Nauru,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
South Sudan,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Algeria,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,1,0,0,0
"Bolivia, Plurinational State of",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
Sri Lanka,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Congo,0,5,0,0,1,0,0,2,5,3,0,2,0,0,0,0,0,2,0,0
Croatia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0
Cyprus,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
Czech Republic,0,57,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Denmark,8,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ethiopia,6,17,0,0,0,0,0,3,1,0,1,9,29,1,1,0,0,1,0,0
Eritrea,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,4,3,1,0,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0
