Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,78,11,64,4,9,14,60,173,30,6,33,37,30,10,122,3,58,1251,930,1101
United States of America,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,285,121,327
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,157,217
Australia,0,0,0,0,0,0,18,25,4,0,7,0,0,0,0,0,0,0,11,139
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,300,138
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,69
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,99,63
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,31,49,53
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
Singapore,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,120,0,1
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0
China,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,49,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
France,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"Hong Kong, China",0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Japan,0,0,0,0,5,2,2,8,7,0,0,18,5,10,4,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,5,0,0
Malaysia,0,0,0,4,0,0,4,0,11,0,0,0,3,0,0,0,40,0,0,0
Mauritania,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",5,0,5,0,0,10,14,0,0,4,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,73,10,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
South Africa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sudan (before 2012),0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,5,9,0,0,2,7,0,102,3,1,0,107,0
HHI,0.788626586,0.806309619,0.744546694,1,0.268245951,0.365727869,0.155792069,0.561842183,0.089342309,0.130590976,0.371559577,0.247934744,0.113552873,1,0.713148642,1,0.463385874,0.132493961,0.158749252,0.186616287
