Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,7,1,34,0,0,0,0,0,0,0,5269,6247,9536,6719,5348,1579,1562,2908
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,4213,5559,8418,6112,5007,952,700,1425
Congo,0,0,0,0,0,0,0,0,0,0,558,639,426,505,114,436,434,1112
Namibia,0,0,21,0,0,0,0,0,0,0,17,3,117,46,1,88,96,164
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,32
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,16,15,83,0,0,29
South Africa,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,15,156,18
Spain,0,0,0,0,0,0,0,0,0,0,5,0,2,1,2,0,0,15
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,14
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Argentina,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Belgium,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,1,1,9
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,20,4
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
United Kingdom,0,0,9,0,0,0,0,0,0,0,73,0,0,3,1,1,4,2
Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,1
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,65,1,1,2,0,0,14,1
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,4,0,0,0,0,0,0,0,6,1,2,0,0,0,7,0
Italy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Netherlands,1,0,0,0,0,0,0,0,0,0,123,7,134,6,0,0,2,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,3,0
Norway,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0
Portugal,0,0,0,0,0,0,0,0,0,0,14,3,2,4,18,8,22,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
United States of America,2,1,0,0,0,0,0,0,0,0,10,13,2,3,4,9,7,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,62,0,65,0,0,0,4,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,28,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0
Tunisia,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
HHI,0.10656667,1,0.248079006,0,0,0,0,0,0,0,0.753626995,0.859439134,0.847908457,0.883719503,0.913648842,0.530539569,0.436508915,0.525688838
