Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,297,411,631,1406,964,955,5730,2474,1035,2265,1675,953,1814,738,1178,2006,1316,699,481,681
United States of America,99,15,8,9,2,11,3,0,8,0,19,0,0,9,78,935,684,37,9,175
"Hong Kong, China",2,0,0,0,0,0,9,2,0,7,0,0,4,20,139,24,63,35,0,79
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,20,10,59
Ireland,0,0,0,0,126,254,1897,148,2,7,4,284,3,27,2,0,0,39,0,57
India,0,0,0,126,13,0,407,131,0,47,300,21,0,24,3,0,2,247,13,50
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41
Central African Republic,8,0,0,0,0,0,0,1,44,10,0,0,25,0,2,0,43,0,0,34
United Kingdom,22,39,27,48,22,10,7,7,14,2,12,5,7,10,1,7,4,9,0,34
Denmark,0,0,0,0,82,0,0,3,0,10,0,0,0,2,0,0,0,18,0,29
Pakistan,0,0,0,0,0,0,2,0,0,132,370,82,22,183,21,36,90,2,46,22
Japan,0,0,0,69,0,2,0,0,0,7,0,0,0,4,0,9,0,5,0,13
Chile,0,0,0,0,0,0,1,4,3,4,1,11,0,2,1,5,0,3,70,10
France,11,49,15,1,34,0,10,38,11,27,9,29,136,18,26,154,4,20,19,9
Germany,31,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,9,7
China,0,0,305,0,0,0,12,26,0,3,0,10,0,2,21,25,9,44,0,6
Colombia,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6
Congo,0,0,0,0,4,0,0,0,4,0,0,2,1,0,31,0,0,23,36,5
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
Singapore,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,63,17,4,4,4
Mali,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,4,3
Italy,0,4,0,3,0,7,0,23,13,9,19,0,85,0,25,0,0,0,0,3
Mozambique,0,9,0,0,0,51,0,0,0,0,0,0,0,0,13,5,3,4,7,3
Netherlands,6,30,29,173,40,32,8,3,15,481,361,260,113,50,48,2,8,27,2,3
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,39,0,0,3
South Africa,2,1,0,11,11,0,3,0,4,1,0,3,0,1,0,1,5,3,1,3
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Côte d'Ivoire,0,0,0,0,0,0,0,73,130,0,0,0,2,21,1,3,0,1,1,2
"Korea, Republic of",0,17,0,18,3,5,4,1,0,0,0,0,9,28,0,84,4,16,1,2
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Poland,0,0,29,0,2,1,4,0,0,1,0,0,0,8,76,7,2,0,6,2
Switzerland,0,16,0,3,0,0,0,1,17,7,1,11,1,0,8,0,0,0,1,2
Angola,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Burundi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Canada,4,6,6,2,11,7,29,5,74,174,2,6,2,3,2,17,6,0,45,1
Dominican Republic,0,0,0,0,0,7,2,6,2,1,428,9,10,19,9,148,33,5,5,1
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,7,4,1
Israel,0,0,0,0,0,12,4,0,0,0,0,0,8,0,8,0,0,3,9,1
Thailand,0,0,0,0,136,4,1,1,1,10,0,0,8,12,0,13,0,1,0,1
Serbia,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,9,0,0,2363,1924,0,0,0,0,6,0,0,66,4,2,0,0
Mongolia,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,14,921,0,0,0,0,0,0,0
Australia,0,0,0,0,3,0,0,0,0,0,0,0,86,15,17,9,17,7,0,0
Austria,91,0,0,1,0,0,0,0,0,0,0,0,0,1,2,7,1,1,10,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0
Belgium,1,5,8,48,0,1,11,8,0,0,9,9,10,3,3,1,0,3,4,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
Brazil,0,0,0,0,0,0,0,0,0,111,23,5,5,0,30,0,2,0,6,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
Costa Rica,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Croatia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,24,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0
Benin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,20,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0
Finland,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
