Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,88,128,237,300,527,102,247,70,77,22,0,0,124,419,29,16
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Sudan,0,0,0,0,0,0,0,0,0,102,247,70,77,22,0,0,119,414,0,0
Sudan (before 2012),0,0,0,0,88,128,237,300,527,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.905237032,0.959503615,0.566509996,0.083433011
