Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8072,10022,10909,11116,13878,15346,13657,17384,20279,24395,29722,35728,32845,24634,25796,28960,26125,16234,21861,29136
China,2780,4552,3798,3375,3882,4106,2664,3326,4463,5091,6709,7250,5175,6632,6864,12312,11913,6565,8885,15867
South Africa,2734,2528,3534,3238,5120,6780,7366,7302,10922,10628,15746,19676,16661,13850,15434,13998,10934,7993,9888,8279
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
Zimbabwe,319,224,1030,1522,1232,516,171,1018,773,1119,854,830,121,421,245,203,248,246,506,426
United Arab Emirates,385,863,914,1089,1085,1099,771,1068,1124,1061,998,1013,495,344,363,349,279,152,88,233
Brazil,14,2,3,15,13,2,0,0,7,3,0,0,4834,0,12,19,28,12,207,70
Botswana,24,12,9,6,10,5,8,20,6,6,2,3,8,4,15,17,32,34,46,55
United Kingdom,186,293,81,229,100,62,54,53,30,32,60,31,58,12,9,23,22,17,33,33
United States of America,78,54,114,50,65,96,318,54,141,172,303,483,203,388,181,257,80,24,100,28
Spain,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,4,0,18
Germany,2,2,5,2,7,63,16,6,110,46,162,6,15,72,1,5,2,7,6,12
Austria,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11
Cyprus,2,12,7,0,33,0,14,35,13,34,44,27,29,22,15,2,7,0,8,7
Pakistan,0,1,0,34,9,22,52,4,20,28,35,97,16,74,14,2,15,4,4,6
Belgium,0,0,0,0,0,22,6,1,12,1,2,47,96,26,1,0,0,0,0,2
Denmark,52,142,107,1,16,119,36,3,0,0,0,0,0,2,0,0,0,0,0,2
Canada,31,11,16,42,48,53,0,2,153,359,16,11,7,4,6,0,14,8,15,1
Viet Nam,0,0,0,0,0,0,0,0,62,0,3,4,8,5,0,2,1,7,0,1
Egypt,1,10,31,3,2,3,3,4,7,10,8,16,13,4,25,4,7,0,0,1
Tokelau,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Andorra,2,0,0,0,0,7,0,13,0,0,1,0,11,0,1,0,0,0,0,0
Argentina,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Australia,0,2,2,1,2,3,8,29,42,6,1,0,377,17,1,3,0,1,19,0
Bangladesh,0,0,0,0,0,0,0,148,71,144,0,91,0,28,0,3,0,0,0,0
Bermuda,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,2,1,1,22,0,21,56,5,0,0
Congo,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,1,0,3,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,5,0
Ethiopia,4,5,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
