Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,2,0,0,0,0,39,0,0,0,14,2,1,47,10,0,11
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,11
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0,0,1,0,0,0,0,0.75676272,0,0,0,1,1,1,0.410233308,0.677488313,0,1
