Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3171,423,3780,1865,2904,1435,2105,2150,2679,6699,6054,67915,329332,61895,29666,35529,10326,24888,8326,3839
China,19,53,255,85,220,411,500,651,567,846,2388,61421,324663,47306,24712,25048,4129,20206,5465,1901
Spain,33,10,0,2,13,14,97,25,54,96,244,106,198,146,331,165,65,208,47,573
Germany,206,15,95,214,52,172,175,157,457,177,371,1145,232,1328,546,557,830,1175,449,207
United States of America,16,31,57,33,78,43,135,57,307,1120,102,252,199,235,63,35,80,133,152,144
Indonesia,0,0,1,0,0,0,0,0,4,75,26,58,15,11,30,17,32,2,0,134
Italy,138,66,1010,82,1905,164,105,173,188,1174,1143,1619,435,3022,403,298,2455,185,176,127
India,0,0,1839,27,18,32,530,66,91,93,156,366,665,480,197,247,251,175,26,127
Belgium,114,7,9,119,11,12,2,18,12,21,85,347,674,1568,10,757,466,150,16,115
United Kingdom,23,13,107,66,32,41,18,26,58,145,334,102,352,916,42,123,66,61,40,79
Netherlands,35,92,38,121,87,52,90,54,86,95,290,657,263,363,209,546,738,186,129,75
South Africa,0,3,10,35,3,37,15,95,49,240,182,43,149,99,56,152,98,38,4,61
Finland,2352,0,2,21,7,2,0,0,2,0,0,4,9,2,13,24,0,0,0,50
United Arab Emirates,1,4,11,33,5,14,16,90,52,167,281,815,120,106,97,98,184,60,94,49
Türkiye,0,7,0,0,2,0,66,21,151,41,99,272,295,669,626,401,442,102,33,43
Kenya,0,0,0,0,0,0,4,0,0,0,35,3,93,2,0,11,14,157,56,31
Sweden,5,0,9,3,5,9,36,32,136,24,18,22,40,2528,20,0,2,2,14,27
Switzerland,4,7,4,1,12,49,4,16,7,5,10,14,24,847,474,13,14,13,71,20
Denmark,30,19,16,7,18,0,0,1,5,0,0,20,8,12,28,68,34,20,0,16
Chile,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,14
Canada,1,2,11,3,7,16,15,20,8,8,20,38,30,23,57,187,27,102,53,9
Australia,0,0,1,9,1,2,1,4,32,7,0,0,8,9,2,10,28,16,14,7
"Korea, Republic of",0,6,34,9,11,51,48,20,34,4,30,69,11,54,13,18,1,5,142,7
Israel,12,9,9,2,4,8,3,4,27,17,10,0,12,8,56,11,10,10,10,6
Japan,39,41,65,135,65,65,107,235,30,15,22,19,24,25,57,20,10,26,0,5
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,62,4
Luxembourg,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,0,4
Poland,0,0,0,0,0,0,0,0,1,1277,1,131,0,656,912,0,10,1470,8,2
Egypt,0,2,7,6,0,0,0,1,4,18,3,2,116,2,82,43,42,13,13,2
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Gibraltar,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,23,0,67,9,0,2,1,0,0,2,0,0,6,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Austria,0,0,2,0,3,1,3,6,0,2,23,6,3,874,370,4,9,0,701,0
Bahrain,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,0
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Brazil,3,3,17,7,15,17,9,4,8,10,1,37,28,62,13,18,28,4,0,0
Bulgaria,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0
Burundi,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Czech Republic,0,0,13,9,4,2,0,3,2,0,0,24,0,0,0,7,2,14,0,0
Ecuador,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
France,100,15,20,327,72,81,72,143,80,45,90,93,245,193,51,5818,118,46,18,0
Djibouti,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Georgia,0,0,16,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
Greece,2,3,1,0,2,2,0,1,2,0,0,31,3,4,2,0,0,0,0,0
Hungary,0,0,0,0,0,12,0,0,65,470,0,2,105,98,13,0,0,0,0,0
Iceland,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,2,3,21,0,5,0,0,0,0,0
Jordan,0,0,0,26,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Malaysia,0,0,0,0,0,0,3,4,22,47,36,71,2,2,7,7,9,4,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Malta,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"Taipei, Chinese",1,4,6,0,14,7,2,4,2,2,0,4,0,9,8,2,0,4,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Netherlands Antilles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0
New Zealand,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Norway,2,0,66,7,0,5,0,8,3,2,0,5,4,11,3,0,0,3,42,0
Pakistan,0,0,0,0,0,1,0,3,1,416,2,0,0,8,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,28,80,0,0,2,0,0,0,0
Portugal,0,0,0,0,0,0,0,45,0,0,0,27,0,0,0,0,0,0,357,0
Qatar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,12,0,0,7,63,0,731,47,162,77,0
Russian Federation,0,0,0,0,0,81,0,12,20,0,0,0,19,0,0,0,0,0,0,0
Saudi Arabia,1,1,7,14,123,15,8,129,87,4,2,13,2,4,2,23,7,8,28,0
