Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1545,1695,947,4818,4327,1592,5084,2672,3399,4021,1142,1374,18087,13379,26690,34665,28283,23878,20635,32321
China,0,0,0,75,0,0,34,0,0,1279,713,1051,7609,10564,15297,28669,20366,15142,15317,26208
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,467,978,1361,2002,2053
Viet Nam,0,750,264,3879,3919,1587,4940,2268,3284,2408,267,185,430,0,11,810,311,1538,1080,1653
Thailand,0,185,0,0,0,0,0,0,0,0,0,0,8323,0,918,637,572,687,743,833
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,227,1273,1351,1,572,915,702,630
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,14,50,334,249,245,279,75,381
Lao People's Democratic Republic,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,96,109
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,14,37,73,146,84
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,9,0,71
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,67
Italy,0,0,0,0,0,0,0,0,0,0,0,0,814,613,613,1814,1566,1562,316,64
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,101,0,60
India,0,0,0,0,0,0,0,0,0,0,0,0,87,199,7501,1431,2913,2047,17,29
Poland,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,27
"Taipei, Chinese",19,3,6,0,0,0,0,0,0,11,0,0,440,299,162,76,0,0,0,21
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,542,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
France,0,0,0,0,0,5,2,38,105,0,53,107,0,0,254,184,30,119,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,74,13,0,0,0
"Hong Kong, China",0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0,0,0,0,0
Indonesia,1234,753,202,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Japan,0,4,0,0,0,0,0,0,10,0,1,0,15,0,0,0,0,6,0,0
"Korea, Republic of",0,0,0,0,2,0,0,0,0,0,100,0,1,11,0,10,9,9,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,16,0,0,0,0
Malaysia,293,0,358,241,406,0,70,0,0,316,0,0,62,272,155,0,45,0,0,0
Mali,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
Philippines,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.57648947,0.342325331,0.151112855,0.668844535,0.788372641,0.989293859,0.949028657,0.73454709,0.92112788,0.425881764,0.449171699,0.561842824,0.496074779,0.719581833,0.504493998,0.77389823,0.641713374,0.534507707,0.651758566,0.756694402
