Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,26,87,1916,1240,1621,1127,1917,1519,381,0,1734,96,103390,65,12,75,101,111,151,7
Rwanda,18,87,152,157,177,396,69,104,50,0,354,70,0,65,9,0,0,0,0,5
"Congo, Democratic Republic of the",9,0,18,42,0,0,0,0,0,0,0,0,2,0,1,72,71,38,83,1
"Tanzania, United Republic of",0,0,0,0,263,0,0,0,0,0,2,3,0,0,1,1,1,0,0,1
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,17550,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,29,73,68,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,9823,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,8818,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,19101,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,6621,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,1585,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,2494,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,14860,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0
Switzerland,0,0,1745,1040,1181,704,1848,1415,331,0,1333,23,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,26,0,0,0,0,45,0,0,0,2,1,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,6296,0,0,0,0,0,0,0
HHI,0.228468074,1,0.797109656,0.64246678,0.418795324,0.330607905,0.879403104,0.774820951,0.585590952,0,0.591626129,0.451446776,0.210785623,1,0.554563176,0.905797094,0.430765142,0.11717167,0.011882473,0.390292973
