Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,3,0,10,29,47,14,8,12,4,30,25,26,14,4,7,45
France,0,0,0,0,0,0,0,23,10,0,8,0,1,10,7,14,0,0,2,32
Nigeria,0,0,0,0,0,0,0,0,7,0,0,0,0,6,14,8,8,2,0,12
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Congo,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lebanon,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Netherlands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Switzerland,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,0,1,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HHI,0,0,0,0,1,0,1,0.384232297,0.118709152,1,1,1,0.284959256,0.011336505,0.277497554,0.32575894,0.237266584,0.082863336,0.485296718,0.431661875
