Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,11572,12877,17331,17004,22431,29553,26851,23350,30301,41017,51648,59128,67430,71036,74592,66243,88812,71268,62322,77257
China,2082,3155,5637,7457,10727,15776,16400,14115,17491,23786,27739,31011,34212,37487,47142,45753,61363,51262,49810,65249
United Arab Emirates,912,841,3177,2618,3453,3021,2496,2049,4270,6682,7241,4612,8557,8642,6506,6364,7978,4415,3528,1843
India,1955,2430,1423,1448,920,1669,1505,1264,1114,1320,2126,1883,2265,4204,1788,1172,1728,2885,1464,1511
Saudi Arabia,449,256,568,633,613,608,414,646,917,1010,1437,2716,1916,1082,919,484,1934,939,1118,1418
Egypt,386,284,561,260,275,181,376,247,922,1116,659,650,2677,4385,6941,3453,4674,2587,936,1379
United States of America,67,118,175,210,181,157,283,78,100,521,242,264,306,452,676,380,249,194,336,985
Japan,369,460,454,650,637,823,691,914,1057,1341,1315,1211,1222,1521,1283,570,894,836,485,622
Türkiye,332,641,320,179,410,241,425,742,172,418,1051,889,616,523,1641,1502,1472,801,438,606
Malaysia,1,0,1,0,1,12,26,10,9,6,8,2,6,3,17,3,16,106,401,585
Italy,626,447,835,682,753,603,493,698,432,432,679,1556,1628,2021,706,633,529,1416,602,552
Belgium,476,648,1138,742,748,910,635,594,734,689,147,1164,1006,879,578,297,688,292,411,445
Thailand,10,8,16,6,68,99,164,157,382,235,245,816,337,469,1117,315,391,806,400,416
United Kingdom,716,678,258,244,427,158,295,132,402,152,452,561,327,228,188,478,188,191,121,173
Germany,263,321,265,412,193,1277,345,203,472,933,921,603,513,518,349,225,388,198,216,143
Indonesia,468,104,178,191,315,135,155,102,109,175,343,406,464,589,388,398,1129,255,93,139
Spain,29,25,82,12,57,1011,513,195,214,693,1978,1545,1878,363,362,12,38,30,263,131
France,454,328,371,63,229,176,160,364,452,167,1119,734,895,693,408,124,54,154,460,130
South Africa,17,36,10,44,110,32,55,47,59,67,202,368,332,366,118,104,124,118,61,129
Mexico,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,10,10,11,1,128
Portugal,0,32,0,0,18,0,118,17,0,3,45,10,48,2,19,622,244,175,0,105
"Korea, Republic of",39,52,32,49,43,114,45,92,335,699,537,837,1059,1061,1482,1189,138,124,88,103
"Taipei, Chinese",73,58,155,106,457,125,123,207,209,151,770,213,289,548,231,79,284,459,36,75
Pakistan,0,6,1,27,0,12,75,8,4,24,9,7,32,7,23,19,36,43,157,61
Oman,0,0,4,0,0,1020,0,0,0,6,0,1,0,0,109,145,0,198,0,42
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Czech Republic,0,0,81,27,33,13,20,5,6,1,2,58,2,21,210,73,18,25,41,37
Poland,0,0,40,0,6,5,3,9,49,25,56,96,83,145,14,8,33,74,161,37
Kenya,380,386,430,348,90,42,79,47,35,15,3,10,2,12,19,8,66,5,16,35
"Hong Kong, China",0,0,0,12,5,21,2,12,13,2,15,1,12,46,56,17,0,2,0,33
Sweden,22,23,22,43,69,15,311,13,9,10,14,14,22,9,46,4,13,26,33,26
Cameroon,0,0,0,1,474,312,1,0,0,0,0,0,0,0,0,0,3,0,0,18
Netherlands,0,9,38,24,144,14,28,39,6,14,45,70,109,359,78,21,11,33,215,12
Denmark,6,44,13,13,436,619,9,16,4,34,17,33,14,28,32,12,20,53,4,11
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Austria,0,10,3,0,2,1,4,0,0,6,1,4,0,0,0,2,7,0,2,4
Finland,31,0,8,0,54,12,3,10,11,4,10,1,11,11,2,2,1,10,6,4
Canada,0,1,3,1,8,0,1,10,4,1,6,10,5,1,0,79,10,127,11,3
Djibouti,1,15,48,69,0,0,0,0,0,0,0,0,0,0,9,1,31,5,0,3
Israel,0,0,561,0,5,1,0,0,0,0,0,3,33,0,3,2,14,0,2,3
Hungary,0,0,0,0,13,0,0,0,2,0,5,1,1,1,0,7,8,2,0,2
Mozambique,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
Slovakia,1,0,0,0,0,3,0,0,0,1,0,1,1,1,0,1,0,3,1,2
Viet Nam,0,1,0,0,0,1,0,0,0,0,1,2,2,2,6,26,13,12,4,2
Australia,17,128,83,0,10,0,2,63,1,3,1,3,17,9,1,33,2,3,27,1
Bangladesh,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lebanon,0,35,27,46,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,1
Latvia,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
Slovenia,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1
Zimbabwe,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,5,1
Switzerland,28,252,53,70,39,73,93,8,36,83,36,43,11,17,17,6,24,35,44,1
"Tanzania, United Republic of",0,0,2,0,0,0,0,0,0,0,0,5704,6126,4124,710,1416,3760,2285,1,1
Nigeria,0,1,0,0,0,0,0,0,0,0,984,795,3,0,0,6,0,1,1,0
Romania,454,168,0,0,0,0,0,1,27,26,78,164,127,14,0,1,5,0,1,0
Senegal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Uganda,6,6,1,0,0,0,2,20,0,0,1,1,0,0,1,0,0,0,0,0
"Korea, Democratic People's Republic of",0,2,2,0,1,9,0,0,3,0,152,5,1,4,0,0,0,0,0,0
Tokelau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
