Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,16,16,628,8,4,13,2,0,491,0,68,46840,42168,342,1,2,4388,32,1237,49
Togo,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,22,0,49
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,90,0,7,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
China,0,0,0,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
Congo,5,7,15,4,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Denmark,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
France,0,0,0,0,0,2,0,0,0,0,0,554,41,308,0,0,0,0,0,0
Gabon,0,9,612,0,0,2,1,0,6,0,66,46182,0,0,0,0,4297,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0
Netherlands,0,0,0,0,0,0,0,0,3,0,0,50,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,2,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,42112,0,0,0,0,1,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,77,0
United Kingdom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.164167652,0.018787938,0.940414637,0,1,0.350977598,0,0,0.472362828,0,0.90110309,0.974717336,0.997344994,0.775043843,1,1,0.951440688,0.492134404,0.86515066,1
