Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,824,0,1346,1652,1444,1583,2111,2041,1370,4125,3183,2973,3635,1870,3331,3487,5204,9277
Cameroon,241,0,323,400,556,643,57,505,497,3135,1634,1907,1323,444,1351,1321,3063,5559
United Arab Emirates,0,0,3,2,9,11,148,33,7,21,13,5,106,5,10,5,18,1816
France,315,0,540,732,405,543,741,706,330,431,312,287,1301,583,661,626,592,738
Belgium,9,0,210,112,142,83,22,480,321,342,789,165,290,200,207,366,582,483
Netherlands,27,0,2,0,0,1,12,0,52,0,0,59,53,140,270,401,268,159
South Africa,0,0,0,0,26,0,124,66,15,0,0,0,0,4,0,0,6,157
Germany,1,0,18,0,0,0,193,0,0,8,64,175,95,16,23,5,92,116
Spain,167,0,96,240,175,194,6,121,106,63,93,110,46,22,23,41,113,107
Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,15,16,12,7,40
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
Portugal,18,0,3,4,6,0,0,0,0,0,6,0,0,0,0,0,0,17
Egypt,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,9
Saudi Arabia,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8
India,0,0,0,0,13,0,56,0,0,36,0,36,9,0,0,0,0,8
Lebanon,0,0,23,11,36,23,6,68,29,55,18,16,112,19,29,22,9,6
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Viet Nam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
China,0,0,8,0,0,0,114,1,0,10,0,4,54,0,2,0,0,2
Congo,0,0,0,0,0,16,81,0,0,0,70,0,0,0,0,0,0,1
Chad,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Angola,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Bulgaria,0,0,0,0,0,8,0,12,0,12,19,11,20,12,24,11,26,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,20,39,0,0,0,0
Gabon,32,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0
Indonesia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,54,0
Italy,11,0,0,0,0,1,10,0,0,0,122,42,1,83,439,377,225,0
Japan,0,0,0,3,0,0,211,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
Morocco,0,0,0,0,0,0,35,0,0,0,0,0,0,1,3,0,0,0
Namibia,0,0,13,11,6,4,6,15,10,6,1,1,127,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,0,4,0
Russian Federation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senegal,0,0,0,22,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,20,0,0
Togo,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,6,0,0,13,129,61,167,125,194,122,0
Turks and Caicos Islands,0,0,0,0,0,0,68,14,2,2,0,0,0,2,4,0,13,0
United Kingdom,2,0,103,96,69,51,0,0,0,0,0,0,0,7,0,0,0,0
United States of America,0,0,3,2,0,2,42,0,0,2,0,0,0,6,2,0,0,0
HHI,0.320637247,0,0.323662832,0.36310008,0.290812407,0.385065973,0.262078289,0.297362622,0.2725581,0.688786352,0.447255318,0.542416069,0.367819252,0.27002532,0.340019953,0.277641665,0.503772679,0.534033727
