Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2117,2521,2809,2633,3432,2993,3037,4520,6193,6729,7657,8468,8411,7315,9852,11168,12277,9985,14208,19194
South Africa,1333,1769,2195,2017,2396,2207,2115,3102,4099,4209,5833,5240,5693,5084,7535,7444,8352,6741,9555,13215
China,14,47,22,10,204,111,231,333,469,887,421,558,265,337,1077,1141,1199,818,943,2157
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590
United States of America,7,2,6,2,8,5,1,5,143,626,130,367,479,177,186,349,363,403,1313,610
Brazil,0,0,0,0,0,0,1,0,0,1,1,3,1,2,1,3,6,4,6,444
Germany,89,123,8,94,108,73,73,233,243,76,121,178,405,170,146,399,244,38,309,303
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
Denmark,3,1,0,0,0,0,0,0,0,37,0,0,13,60,132,731,183,102,0,136
Zimbabwe,409,248,339,229,97,102,35,8,9,14,12,17,9,8,39,56,60,56,54,108
Finland,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,36,62,102,102
Belgium,0,0,0,2,79,108,36,33,48,72,70,151,86,30,5,26,24,128,4,97
United Kingdom,145,230,155,94,216,195,188,190,147,18,138,341,143,47,37,31,224,7,150,85
United Arab Emirates,11,25,34,48,69,88,111,156,243,354,248,222,275,213,247,190,81,278,67,81
Egypt,0,0,0,0,0,1,0,0,0,0,156,3,0,0,0,7,22,60,84,45
France,0,0,0,9,139,0,1,47,126,31,98,137,9,58,4,4,5,20,44,37
Australia,85,10,18,0,1,0,0,0,10,0,5,0,1,2,11,6,0,2,12,7
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3
Bulgaria,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,1
Canada,0,0,0,79,0,0,0,0,25,5,13,0,11,12,7,5,4,12,10,1
Pakistan,0,11,0,0,0,1,8,0,0,1,0,0,63,0,0,0,0,0,0,1
Switzerland,0,2,0,0,0,0,0,0,0,11,0,1,0,0,0,34,4,0,10,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Andorra,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,2,0,0,12,4,0,0,0,0,0,0,1,0,0,0,8,4,0
Botswana,0,6,0,0,4,1,20,5,28,1,2,1,27,0,1,2,0,0,17,0
Cameroon,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,24,0,0
Ethiopia,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
"Hong Kong, China",3,1,0,1,1,3,3,1,20,3,33,41,27,21,35,25,38,12,36,0
Indonesia,0,0,0,0,0,0,0,0,14,40,38,0,1,1,2,0,0,2,14,0
Ireland,0,0,0,0,0,0,0,46,0,1,0,0,0,0,1,1,0,1,1,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Italy,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,4,120,14,12,0
Japan,0,0,2,0,0,0,1,0,2,0,0,0,0,3,4,0,0,0,1,0
Kenya,0,0,0,9,0,0,13,0,1,1,0,17,9,9,32,84,87,79,18,0
"Korea, Republic of",0,4,5,0,0,7,0,7,1,2,6,14,4,1,1,1,0,0,1,0
Lebanon,0,0,0,0,1,0,0,7,3,5,4,0,0,12,2,10,8,0,1,0
Lithuania,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malaysia,0,1,0,0,0,0,0,0,0,2,5,0,0,0,5,3,7,0,1,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Mauritius,0,0,0,0,0,0,0,0,0,0,144,315,292,146,93,69,356,295,810,0
"Taipei, Chinese",0,0,0,0,21,1,1,0,0,0,0,1,1,1,7,9,0,1,1,0
Mozambique,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,29,0,0
Namibia,0,0,0,0,29,22,8,0,0,0,0,3,0,0,0,0,0,0,0,0
Netherlands,0,4,5,8,0,1,142,245,437,124,3,312,403,536,1,1,221,5,10,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Nigeria,0,0,0,1,1,1,1,24,6,7,4,1,1,1,1,0,0,0,0,0
Norway,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,13,0,4,13,0,0,2,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
India,17,22,4,25,50,22,41,65,19,160,101,168,135,281,189,372,388,208,369,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,6,0,0,0,347,0,0,0,0,0,10,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,2,0,0,0,10,17,12,2,1,1,0,0
Sudan (before 2012),0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Sweden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Syrian Arab Republic,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,10,0,0,0,23,0,2,0,0,0
Türkiye,0,0,0,0,0,9,0,0,60,2,6,2,1,0,8,50,199,240,108,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0
"Tanzania, United Republic of",0,0,0,1,1,10,1,1,12,4,0,0,25,43,5,12,23,82,28,0
HHI,0.528835543,0.637351814,0.720662117,0.698008152,0.624972431,0.678268303,0.629265861,0.612120349,0.599056231,0.573735695,0.712454845,0.542234157,0.620477622,0.639588744,0.727006622,0.610393467,0.62141343,0.61861466,0.622660902,0.621338633
