Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1282,1140,2982,7578,838,52,57,68,200,19,72,1221,605,154,4438,1388,26,32,1879,96
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Australia,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,409,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,27,0,0,0,0
"Congo, Democratic Republic of the",8,7,37,640,701,3,3,0,112,1,0,0,0,0,4,0,0,0,339,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,26,121,71,41,144,26,32,98,0
"Korea, Republic of",0,0,0,0,0,0,14,9,0,0,0,0,0,0,146,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,24,62,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0
South Africa,1177,669,2938,6934,128,49,40,60,72,0,0,0,91,21,0,13,0,0,1442,0
Zimbabwe,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0
Switzerland,46,0,0,0,0,0,0,0,0,8,25,1054,0,0,1072,732,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0
United Kingdom,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,15,10,30,141,0,0,0,0,0,0,0,0
United States of America,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.839427365,0.379081285,0.970651563,0.808130773,0.700776677,0.809050313,0.397505809,0.632030384,0.219079184,0.233561259,0.02079067,0.695201664,0.184402017,0.117675592,0.285754065,0.37482595,1,1,0.503311079,1
