Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,58,73,220,0,84,58,93,122,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,8,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,3,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,3,8,35,0,5,12,6,5,0,0,0,0,0,0,0,0,0,0
Germany,0,0,9,8,12,0,22,4,50,18,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,10,1,2,0,0,1,9,28,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,5,4,26,0,3,8,23,51,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,10,22,14,0,48,17,2,2,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.063608998,0.128906178,0.274156432,0,0.433965996,0.166379542,0.331399726,0.272048915,0,0,0,0,0,0,0,0,0,0
