Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,10,18,9,17,35,17,233,23,60,34,75,49,22,41,64,59,51,66,72,70
China,0,0,1,10,19,12,9,10,20,9,39,0,6,13,27,9,11,25,36,27
United Arab Emirates,0,0,1,2,1,3,4,1,24,9,20,38,0,5,3,24,4,5,14,24
"Hong Kong, China",3,1,5,0,1,0,0,0,0,2,4,0,0,0,0,0,1,1,1,8
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,10,13,8,8
Kenya,0,7,0,0,8,0,6,1,0,1,0,0,0,0,0,0,0,0,1,1
Uganda,0,0,0,0,0,0,113,1,3,3,4,0,0,13,13,11,8,9,0,1
Australia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,8,1,3,2,2,0,9,10,7,0,10,0,0,0,0,0,1,8,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
France,0,1,0,0,0,0,0,0,0,0,1,0,9,0,1,1,0,2,0,0
Germany,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Mauritius,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
United Kingdom,0,0,0,2,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,95,1,1,1,0,0,0,0,0,0,0,0,0,0
HHI,0.18597402,0.2734113,0.175889472,0.272547509,0.33091506,0.377869498,0.384297422,0.3094541,0.238692047,0.138572196,0.315240194,0.531936824,0.177719548,0.163802025,0.186243375,0.199298712,0.08278489,0.239734623,0.318902319,0.224611905
