Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,23,4,26,36,45,12,3,114,2,0,0,0,0,0,0,68,190,229,116,80
Thailand,0,0,9,36,2,0,0,0,0,0,0,0,0,0,0,33,87,148,108,67
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
Singapore,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2
Belgium,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,23,0,0
France,23,0,0,0,43,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,19,54,0,0
United States of America,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,0.037869294,1,0.851784171,0.487310034,1,0.776931927,1,0,0,0,0,0,0,0.215172251,0.267536271,0.449035936,0.840034101,0.68504451
