Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8621,8247,8861,8115,34567,26516,23755,48536,25499,35225,16610,15619,21666,20577,13220,7286,13184,12275
Portugal,3229,2016,1542,1546,2610,3088,5586,8102,7085,5072,3776,6794,8168,7244,5094,3332,3572,4213
South Africa,961,2399,1372,1351,6777,3213,6128,12549,5352,9777,4990,3844,4032,3094,2500,1628,2185,2069
Argentina,434,1005,1466,2364,14427,14351,6447,12618,3012,5372,1974,768,1620,913,485,193,492,1446
Türkiye,0,0,784,196,604,643,790,2981,2073,1710,751,29,1010,1606,966,526,2120,1191
Mexico,0,0,0,0,98,1879,1424,4506,1730,5646,1173,1904,2467,2600,1379,313,2157,980
Namibia,0,0,0,207,6628,240,488,858,274,63,86,5,1,98,23,28,85,415
Netherlands,41,612,445,33,508,177,608,660,802,756,166,62,130,12,4,112,291,389
India,0,28,0,92,0,11,70,70,116,203,94,0,223,277,223,61,215,356
China,1,0,0,81,0,97,348,1647,761,1025,829,336,1284,1297,501,43,130,243
Italy,50,14,391,63,204,397,93,377,258,235,20,21,61,149,267,81,143,189
Brazil,1048,225,432,699,1047,774,540,852,1215,2456,1202,514,572,1637,325,85,417,178
Indonesia,0,0,0,0,61,0,3,4,19,36,0,36,0,0,12,38,0,121
Pakistan,0,0,8,21,0,158,149,162,285,118,52,0,578,328,0,0,34,106
Belgium,517,528,11,149,245,335,192,514,681,838,302,391,368,513,514,140,475,93
Spain,0,119,107,138,408,84,29,846,563,559,70,243,194,122,349,292,108,65
Poland,0,0,0,29,0,0,58,0,0,0,92,130,70,67,13,78,13,38
Lebanon,318,7,17,0,13,15,18,11,240,101,225,53,33,26,21,17,19,30
Congo,0,0,0,16,3,3,0,52,0,16,6,0,0,0,0,2,3,29
Malaysia,0,0,0,0,0,0,14,0,25,0,0,0,0,0,47,66,228,26
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,287,61,109,72,23
Switzerland,0,0,0,108,8,39,13,283,147,7,15,0,15,15,25,9,67,16
Germany,0,1,6,2,1,50,10,5,13,55,61,42,72,37,57,1,77,15
France,385,219,298,102,190,127,130,162,34,43,0,31,40,22,33,1,1,11
United Arab Emirates,933,264,0,3,67,55,10,108,87,42,11,145,101,50,116,7,9,9
United Kingdom,0,0,0,5,4,32,2,0,7,18,0,39,71,36,5,9,11,8
Egypt,75,0,0,37,0,22,0,0,0,3,0,0,4,22,1,32,46,4
Hungary,0,0,0,0,0,0,0,0,0,0,1,3,9,7,12,8,8,3
Viet Nam,0,0,0,0,11,12,0,0,47,20,68,0,0,0,0,0,7,3
Austria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Bangladesh,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Israel,0,0,0,0,2,1,2,4,3,2,1,1,0,0,0,0,0,1
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United States of America,86,663,657,455,486,576,352,711,344,301,289,29,70,1,28,12,1,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
Equatorial Guinea,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,149,236,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0
Australia,0,0,919,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
Barbados,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,136,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,6,0,0,1,0,49,1,0,7,0,5,0,0,0,0,0
Sri Lanka,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,97,0,73,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,45,0,269,176,460,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,124,0,163,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,157,0
Greece,412,0,0,65,21,21,141,57,0,0,0,0,0,0,40,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Hong Kong, China",0,0,0,0,0,0,18,0,0,0,0,0,0,27,0,0,0,0
Iraq,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Japan,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
"Korea, Republic of",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
