Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,36,0,0,4,98,15,1,0,0,68,0,42,55,239,193,19,87,75
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Belgium,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,42,0
China,0,0,0,0,0,0,0,0,0,68,0,0,55,0,0,0,23,0
France,36,0,0,4,98,0,0,0,0,0,0,15,0,239,193,0,22,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Nigeria,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
HHI,1,0,0,1,1,0.249942783,1,0,0,1,0,0.217782081,1,1,1,0.082195421,0.067112857,0.579584312
