Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,671,0,783,1462,2125,2297,1900,1660,2296,3843,3317,2736,5110,2197,4071,5596,9231,6101
France,497,0,428,509,1511,1650,391,782,1675,2215,2214,1815,3693,1190,2059,1907,3138,1962
United States of America,6,0,132,28,54,7,42,41,19,96,49,8,14,88,64,280,1263,889
Belgium,17,0,6,84,63,62,1,47,47,116,56,158,124,266,550,1061,845,722
Netherlands,24,0,45,265,71,207,42,85,137,44,60,220,222,239,281,458,1017,410
India,0,0,27,0,0,0,44,11,72,31,182,1,1,0,0,117,29,360
Cameroon,32,0,5,0,0,37,27,6,8,36,45,0,117,12,118,527,81,247
Japan,0,0,0,0,0,92,136,1,77,0,11,83,115,75,85,174,99,214
Spain,4,0,0,143,0,0,0,37,0,41,8,0,3,68,62,178,168,143
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
Indonesia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,141
Denmark,6,0,0,6,26,26,0,59,60,122,170,31,53,0,73,87,146,130
United Arab Emirates,0,0,8,0,16,66,165,198,21,0,0,22,53,5,0,0,2,105
Sweden,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,97
Germany,30,0,6,33,42,13,44,14,11,222,17,42,254,45,162,3,130,93
Switzerland,0,0,3,0,0,5,0,1,3,0,0,2,3,1,39,32,38,83
China,0,0,55,177,19,97,194,245,22,151,0,15,72,44,207,91,340,78
Ireland,0,0,1,0,0,0,0,0,0,92,5,2,48,3,101,0,360,66
"Korea, Republic of",0,0,0,0,0,0,0,0,0,342,0,51,26,73,15,345,154,51
Ukraine,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,46
Italy,10,0,0,0,0,0,41,30,44,11,11,13,25,62,56,105,158,44
"Hong Kong, China",0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,55,42
Lebanon,4,0,34,0,33,34,0,0,0,0,13,0,1,0,0,2,0,26
United Kingdom,0,0,6,111,0,0,25,7,4,2,3,11,1,18,7,31,52,11
Côte d'Ivoire,0,0,1,0,5,2,51,0,4,0,0,0,1,0,0,0,6,2
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenya,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,31,110,1
Chad,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,1,0,0,4,17,0,0,0,0,9,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Australia,0,0,0,9,51,0,0,0,0,0,0,33,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Congo,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,9,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Benin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0
Finland,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
Israel,0,0,0,0,0,0,0,12,0,284,408,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
Luxembourg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,30,0,12,32,92,32,40,21,19,0,11,68,751,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Namibia,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,37,0,0
Viet Nam,0,0,0,14,0,0,506,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,22,69,204,0,21,8,0,0,0,194,154,1,71,0,148,0
Zimbabwe,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Syrian Arab Republic,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,6,0,0,19,14,0,1,1,0,13,4,0,0,0,0
Turks and Caicos Islands,0,0,0,7,0,0,3,0,0,0,3,0,29,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0
"Tanzania, United Republic of",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.649040327,0,0.454142617,0.231143615,0.618592877,0.62334874,0.228160785,0.375115461,0.647590059,0.470140435,0.5926969,0.582606848,0.661567469,0.443724012,0.412876794,0.280183856,0.272896908,0.242758112
