Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,30,0,21,17,1,21,34,74,22,47,33,8,101,73,67,23,27,76
China,0,0,0,0,0,11,0,10,0,32,14,0,1,23,46,19,0,68
Cameroon,0,0,0,0,0,0,7,6,16,0,0,0,0,0,0,3,24,8
France,30,0,0,5,1,0,6,6,7,0,19,8,74,0,2,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Italy,0,0,21,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
Viet Nam,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,0
United Arab Emirates,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HHI,1,0,1,0.018853416,1,0.114962551,0.229976328,0.386098501,0.296089913,0.123091819,0.027554117,1,0.521276738,0.332710527,0.379777459,0.615403629,0.644260854,0.661677091
