Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3003,1385,2107,3945,1788,3049,6655,5627,5778,37279,224762,53026,321291,430782,444128,511516,577480,762091,1081099,1998196
United States of America,8,9,182,0,1,151,689,0,236,118,4243,1513,9497,11958,1164,828,62483,281262,548028,1296971
Thailand,760,40,147,301,279,716,687,580,1762,20585,142907,6475,144418,125461,149715,157447,164415,126314,156457,161233
Japan,84,145,5,63,238,371,46,30,230,7291,32749,584,20813,43643,50388,79874,82954,123397,128451,135099
Viet Nam,20,8,73,95,749,34,2162,689,374,919,2107,1479,5703,9427,18345,17627,15378,19051,22090,107159
China,6,119,49,1062,87,22,358,410,433,2151,3986,2838,55416,91131,56652,50512,75107,67979,72380,102578
"Korea, Republic of",0,0,26,0,33,12,8,46,204,1574,9274,23577,21259,15988,10956,33796,32375,35505,35499,45472
"Hong Kong, China",3,114,96,7,1,27,1125,1996,560,1931,9954,6254,40769,105317,112017,122990,69439,36114,42319,41148
India,0,0,0,0,0,22,0,0,0,0,41,61,7,0,3,587,5700,6222,6032,33605
Malaysia,16,4,12,14,78,133,360,547,277,59,188,602,1433,289,3464,7417,10520,9025,8926,9429
United Kingdom,0,311,435,0,8,1,26,0,89,5,47,0,22,1,1,782,6054,9372,10716,9214
Philippines,19,0,14,19,0,0,0,101,54,16,14,5,4869,11360,17820,8269,12072,4574,6229,7242
Singapore,1148,113,405,127,88,170,240,164,157,1763,4457,98,3662,3889,1518,2042,2394,3294,7138,6068
Poland,0,0,0,0,0,0,0,0,6,5,0,0,0,0,3197,5271,5418,6473,6693,5663
Mexico,0,0,0,0,0,0,15,0,0,0,213,147,0,0,117,47,422,1616,3413,5418
"Taipei, Chinese",6,0,0,199,73,346,604,60,87,4,18,11,231,329,2551,2508,1748,1854,4702,4475
Sweden,55,53,68,8,0,0,5,19,11,6,94,0,0,0,0,472,3421,1596,2403,3451
France,722,314,452,60,103,62,61,74,282,48,227,19,121,2780,9682,11375,12439,15175,3949,3061
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,6,29,2744
Canada,8,22,1,6,3,0,0,1,24,0,69,220,1,57,536,369,318,0,872,1958
Australia,17,20,11,6,0,6,116,0,559,16,476,248,136,0,0,574,958,781,847,1948
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,24,24,327,1875
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,1021,1641,1088,1810
Germany,22,12,3,2,3,1,21,3,90,2,1,37,11,81,2549,2676,2151,1540,2633,1770
Italy,8,2,5,11,0,0,0,0,3,0,0,0,2,40,1279,2426,3527,1477,1429,1683
Indonesia,0,0,0,0,0,0,9,2,0,1,28,0,9,195,114,41,1047,1453,1133,1233
Brazil,0,0,0,0,0,0,0,0,0,0,3,13,0,579,264,1329,1531,577,1390,1035
Spain,0,0,16,2,0,0,0,0,301,0,0,0,0,0,0,0,0,0,20,794
Israel,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1037,2878,1816,698
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,687
Netherlands,0,0,3,8,0,0,6,54,36,22,1074,6610,6460,3279,367,41,220,99,692,486
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,76,114,0,485,655,441,740,475
Switzerland,0,0,0,0,0,0,0,0,0,0,11,3,12,3,6,12,0,113,152,362
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
Belgium,0,0,0,0,0,390,0,1,0,20,0,0,592,201,0,2,296,22,70,207
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
Finland,22,2,36,0,0,1,7,4,0,0,1,0,0,11,0,0,0,0,87,127
Mali,0,0,0,0,0,0,0,0,0,0,12071,11,20,0,1,26,28,2,0,106
Kenya,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91
Burundi,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,76
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Slovakia,0,0,0,0,0,0,0,0,0,0,3,0,13,1439,1252,0,0,0,26,48
Bangladesh,0,0,0,78,22,0,0,0,0,43,0,0,1,65,0,0,3,13,11,33
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,18
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,63,0,13
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,10
Türkiye,0,0,0,0,0,0,0,0,0,0,108,275,0,31,0,31,39,0,50,8
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
New Zealand,0,0,0,0,0,0,0,0,0,0,57,36,0,0,0,0,0,0,0,1
Chad,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands (Malvinas),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,180,0,0,0,1,0,0,0,0,0,26,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0
Myanmar,0,5,41,0,0,165,0,0,0,0,18,0,0,4,28,0,71,6,8,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,3,0,0
Sri Lanka,0,29,0,11,16,0,0,0,0,0,0,0,0,0,3,0,0,0,106,0
Chile,0,0,0,1053,0,0,0,0,0,0,50,122,0,0,0,23,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0
Congo,0,0,29,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,46,32,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,42,0,0,9,6,19,32,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0
Lao People's Democratic Republic,8,1,0,0,0,211,3,451,0,19,22,0,102,17,0,294,49,24,0,0
