Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,18,103,71,90,668,75,51,133,42,86,135,31,1271,35,63,215,34,6,27,89
Togo,5,5,3,10,557,0,1,0,0,0,0,0,0,0,2,0,0,0,0,58
Netherlands,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17
Côte d'Ivoire,0,0,0,2,0,0,13,0,0,0,1,0,0,3,2,0,0,0,11,4
France,5,0,5,30,23,16,1,11,8,18,46,1,1260,3,10,5,11,2,4,3
Switzerland,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
Canada,0,0,0,0,0,0,3,0,13,0,0,0,0,1,5,0,1,2,0,1
Germany,0,0,0,7,11,0,0,0,0,4,2,12,8,2,2,9,9,0,0,1
Mali,0,0,37,0,0,0,0,0,0,0,0,6,0,0,7,114,0,0,2,1
Senegal,0,2,0,12,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1
United States of America,0,0,0,3,14,4,6,0,0,1,34,1,0,9,18,73,0,0,5,1
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Algeria,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belgium,0,81,0,0,31,2,2,0,0,0,15,0,1,0,0,0,2,1,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
Cabo Verde,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Congo,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Benin,0,0,5,19,24,7,0,0,0,0,0,2,0,0,2,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,0,0,0
Ghana,0,0,4,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Guinea,0,0,3,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kenya,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0
"Libya, State of",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Niger,2,0,13,1,6,0,3,97,21,14,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Rwanda,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0
Spain,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,1,0
Uganda,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
United Kingdom,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.055277004,0.679929604,0.332987213,0.202440922,0.747979277,0.149842407,0.114176282,0.549512983,0.096488694,0.103951966,0.224384026,0.19409358,0.98273388,0.149960752,0.153377885,0.448195748,0.196518634,0.054092553,0.200094624,0.535981732
