Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3,2,6,1,14,6,2,3,0,0,0,1,26,14,2,3,5,0,16,0
"Congo, Democratic Republic of the",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Italy,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,0
Japan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nigeria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Switzerland,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Tunisia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
United States of America,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,1,0
HHI,1,0,0,1,0.406480581,0.307007204,1,0,0,0,0,1,0.384013456,1,0,0.130590976,1,0,0.47015119,0
