Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,575,96,324,426,269,557,1084,517,228,229,580,491,1226,506,1119,479,1123,920
Cameroon,104,96,36,58,25,86,84,31,5,38,36,160,91,5,243,78,311,303
United Arab Emirates,0,0,38,98,104,174,6,196,66,77,83,31,361,240,264,88,326,269
France,399,0,164,51,55,146,544,165,76,6,111,29,290,45,70,86,179,141
Spain,3,0,0,11,0,5,0,14,6,0,2,1,1,4,6,3,11,55
Switzerland,0,0,5,2,0,0,0,0,4,11,8,9,59,27,0,26,51,44
China,7,0,0,17,9,4,95,17,4,0,251,172,125,0,291,50,59,31
Germany,0,0,0,0,3,25,19,0,2,11,0,2,9,2,72,0,0,27
Kenya,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,11,12
Egypt,0,0,0,23,0,0,0,8,14,0,15,0,18,0,0,0,0,10
Netherlands,0,0,0,5,1,0,17,0,0,0,0,0,0,94,0,0,0,7
India,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,73,6
United Kingdom,0,0,0,0,0,0,14,0,0,0,0,60,8,1,3,0,7,5
Belgium,38,0,5,0,0,0,38,7,0,4,10,1,56,0,1,0,0,4
Lebanon,5,0,6,0,18,1,5,3,0,15,12,0,21,0,26,35,1,4
Australia,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
Senegal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Chad,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Denmark,2,0,0,0,0,0,0,27,10,1,0,0,0,0,43,0,0,0
Gabon,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0
Ireland,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,8,13,8,70,22,0,0,0,0,2,0,1,0,0,5,0
Côte d'Ivoire,16,0,31,35,10,8,0,6,12,0,0,0,2,0,3,0,0,0
Japan,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,48,0
Namibia,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,49,4,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Portugal,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Russian Federation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,2,0,7,28,16,12,2,12,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,5,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Togo,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,16,73,10,15,12,31,23,27,49,0,26,0,0,0,8,0
Turks and Caicos Islands,0,0,1,0,4,0,48,0,0,0,0,0,0,0,40,1,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
United States of America,0,0,1,0,0,0,16,0,0,0,0,6,135,4,20,17,1,0
HHI,0.581297268,1,0.36914439,0.121403003,0.274556297,0.238085706,0.398722267,0.308857285,0.247380805,0.17550298,0.278886982,0.302220991,0.226600548,0.361233538,0.256957536,0.124152418,0.259933389,0.300200612
