Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,45,95,414,24,270,535,1748,3424,1263,1891,891,898,951,1347,1117,431,256,135,127,271
France,0,0,17,0,55,0,4,0,0,0,0,219,226,77,312,64,0,0,30,110
Germany,24,0,23,15,181,535,309,466,393,412,237,0,0,140,0,21,72,71,97,81
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,4,0,80
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
Nigeria,21,0,0,0,0,0,0,943,171,0,39,41,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,119,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
Netherlands,0,95,374,8,8,0,126,103,259,170,29,235,0,50,0,144,147,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
India,0,0,0,1,26,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,1309,1912,440,1309,500,184,725,1073,684,55,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
HHI,0.005358971,1,0.777639268,0.312806294,0.415687146,1,0.545619646,0.276088946,0.055600287,0.364133589,0.332173944,0.061384963,0.312160984,0.649484578,0.418747258,0.195651701,0.304897999,0.277428831,0.315362696,0.016105923
