Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1,1,3,6,7,7,9,0,17,7,28,53,59,20,74,60,31,136,88,654
Togo,0,0,0,5,0,0,0,0,1,1,24,13,59,16,44,5,0,0,3,299
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,212
Nigeria,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,3,109
China,0,0,0,0,6,0,0,0,3,1,0,37,0,0,12,50,30,107,60,19
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Korea, Democratic People's Republic of",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,5,1,28,6,0
Italy,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HHI,0,1,0.130590976,0.487310034,0.552622199,1,1,0,0.631554187,0.390292973,0.670779529,0.480861651,0.999509628,0.545190107,0.384144189,0.68358084,0.891699168,0.558238942,0.47130694,0.299745021
