Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,81,163,153,152,185,205,189,407,533,1036,1664,1963,1874,2219,1270,1257,1204,2570,3165,2615
United States of America,1,6,0,16,22,11,0,20,348,517,605,860,431,240,350,270,210,459,586,1032
Viet Nam,27,16,56,26,29,38,20,21,16,39,154,104,242,214,101,309,246,270,451,789
Indonesia,1,18,4,4,3,37,5,22,3,18,25,34,34,54,0,0,11,739,923,140
Mexico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,134,164,113,139
Thailand,0,0,0,0,0,0,0,3,6,128,41,51,37,60,156,80,103,40,100,138
Poland,0,0,0,0,0,0,0,0,0,0,91,259,296,346,234,147,304,231,168,124
Myanmar,0,0,0,0,0,3,0,0,0,0,0,0,1,0,7,6,1,2,208,77
Sri Lanka,0,0,0,2,0,0,2,0,34,30,111,0,19,18,48,0,1,90,6,62
Malaysia,0,0,0,0,6,0,0,0,24,0,0,13,16,1,0,40,56,0,0,36
China,1,22,17,18,83,35,12,22,11,37,52,25,108,346,35,30,29,161,453,29
Switzerland,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,9,0,9,0,20
Bangladesh,0,0,0,0,0,5,1,0,0,0,2,4,28,0,3,36,11,209,4,11
Philippines,0,4,6,1,6,0,3,3,0,0,0,49,8,0,10,0,4,0,12,7
Canada,0,0,0,0,0,0,0,0,0,9,84,178,129,135,57,0,5,23,0,5
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,0,23,5,5
Netherlands,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,52,37,38,23,3
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Brunei Darussalam,2,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Denmark,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
France,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,3,13,8,9,3,5,0,0,0,0,0
Haiti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Hong Kong, China",29,63,23,63,29,69,133,300,20,10,20,61,4,13,9,13,14,40,56,0
Italy,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,7,0,0,0,0,0,0,0,1,95,10,43,12,0,0,0,5,1,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
Kenya,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,2,0,13,4,0,11,0,8,204,256,276,164,282,213,31,0,10,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,2,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0
"Taipei, Chinese",7,1,6,3,1,3,0,1,2,0,4,0,253,265,11,59,15,0,8,0
Mozambique,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
Norway,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
India,0,1,0,0,0,0,0,0,0,0,60,4,19,28,0,0,0,0,0,0
Singapore,7,19,17,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0
Spain,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0
Eswatini,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,11,34,9,0,0,8,7,7,0,0,0
HHI,0.266004366,0.257261484,0.186834505,0.247761805,0.30879153,0.213414827,0.563104435,0.618190564,0.533338152,0.38409116,0.270409077,0.336660593,0.182756154,0.131582574,0.221711917,0.209162321,0.227095117,0.212021733,0.243057841,0.345672424
