Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,308,322,456,313,370,418,397,935,939,545,2740,713,940,1172,1016,1189,898,433,630,632
South Africa,102,112,118,74,161,261,166,252,427,293,2339,342,446,546,366,338,312,233,370,325
China,6,15,75,28,30,21,14,528,63,116,96,160,181,259,299,675,442,100,125,129
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
United Kingdom,26,34,97,45,19,2,27,11,20,24,19,35,28,60,28,16,3,9,20,35
United Arab Emirates,77,68,90,75,51,56,42,45,63,32,51,65,59,152,162,54,49,3,8,26
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
United States of America,3,4,1,4,14,7,11,5,13,2,5,1,5,5,2,6,7,14,7,8
Germany,0,0,6,0,1,0,0,0,2,4,3,4,0,0,0,1,1,1,2,2
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
France,0,0,2,0,0,0,0,3,14,34,1,2,1,4,2,2,11,8,0,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Australia,0,0,0,0,0,4,0,2,11,4,1,3,4,0,0,0,0,3,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
Belgium,36,0,0,0,0,2,0,1,0,0,92,0,0,0,0,0,0,1,0,0
Botswana,0,0,0,16,33,13,5,0,2,0,2,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Canada,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"Hong Kong, China",3,18,15,23,12,9,38,9,231,13,15,26,55,61,61,37,28,32,31,0
Indonesia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
