Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,963,1152,1351,2384,4220,3141,12169,14761,5206,4994,11560,14602,17515,30937,31256,35506,24962,18555,14223,34334
China,36,111,251,99,136,339,764,3984,1976,1331,1676,3226,7285,15728,14180,15025,5855,4470,5565,12363
Germany,52,282,0,0,1,0,3,0,1,8,23,72,114,193,106,123,154,200,264,8588
Viet Nam,170,194,18,134,380,490,1850,1230,398,682,749,869,1270,4500,5111,4873,5098,3432,3627,5577
Thailand,8,7,39,28,17,51,19,56,33,146,200,1106,955,868,848,1687,2164,1950,892,3408
Bangladesh,0,0,0,0,0,0,0,0,2,0,2,115,73,9,3,102,186,244,369,1239
Malaysia,3,119,1,0,3,11,4,33,5,28,22,65,46,41,143,1260,373,658,414,763
India,0,0,0,0,0,1,1,1,19,9,1,3,822,1513,1535,1174,367,170,171,567
"Hong Kong, China",165,48,6,1562,3308,1903,7779,4675,948,2536,7422,7846,4943,5450,6716,7645,8321,6467,1916,355
Italy,0,0,2,4,2,1,0,0,0,5,5,53,72,564,102,317,234,132,290,272
Indonesia,6,1,0,1,3,2,2,3,9,1,5,39,15,7,56,31,32,37,28,164
Poland,0,0,0,0,0,0,0,0,0,0,341,0,133,207,651,263,0,1,0,161
Türkiye,0,0,0,0,0,0,73,1,0,0,1,1,2,14,4,26,54,53,56,113
"Taipei, Chinese",4,15,38,15,11,147,105,12,80,53,96,156,512,326,293,303,320,63,54,94
"Korea, Republic of",1,11,22,127,9,88,63,64,22,99,74,159,359,104,17,36,44,5,131,87
Myanmar,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,6,3,5,32,86
Sri Lanka,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,33,51,70,39,86
Japan,1,3,35,3,26,0,2,2,4,33,12,99,79,69,207,257,216,19,23,75
Singapore,173,23,492,5,6,43,33,28,64,16,28,282,182,397,345,275,213,195,102,33
Cambodia,0,0,54,0,96,0,134,0,487,0,0,0,402,326,663,806,521,74,20,32
France,3,13,0,124,1,0,0,2,3,24,8,49,31,27,16,196,173,23,9,32
Morocco,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,13,11,18,30
United Kingdom,31,0,3,0,0,0,0,0,73,0,2,9,10,57,7,6,6,29,14,24
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,37,17
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,280,110,25,22,17
United States of America,261,207,260,179,106,16,813,1033,32,11,868,17,27,266,26,368,206,17,13,16
Tokelau,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,15
Switzerland,0,0,0,2,0,0,0,1,4,2,0,45,38,28,20,17,18,10,10,15
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,4,0,13
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,77,10,1,0,11
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,19,11
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
United Arab Emirates,0,0,0,0,0,0,0,0,1,0,0,1,5,8,6,6,3,0,0,9
Australia,2,0,4,0,4,2,1,3,0,1,1,18,0,1,6,3,4,5,4,6
Philippines,0,1,1,0,0,0,0,0,0,0,0,42,41,66,42,38,16,10,3,6
Lao People's Democratic Republic,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Spain,0,0,38,73,0,0,0,4,0,0,18,214,4,2,7,43,7,8,11,4
Belgium,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,3
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,17,1,1,3
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Canada,0,115,16,3,0,20,0,0,0,0,0,5,0,1,0,43,3,66,1,2
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,0,5,6,0,2
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
