Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14856,16019,20997,28371,33180,35083,41259,36726,39213,46116,61926,68519,84800,90698,107720,61196,99119,60659,45337,50987
China,2327,3501,8246,12587,15987,15638,19651,18210,23020,20837,31037,36454,43108,52610,52893,34576,45004,29267,20199,26107
Austria,2588,5252,5003,4477,8385,10149,9058,10280,8957,15442,18664,15671,28561,24827,39887,16624,40117,21448,15196,10213
Australia,1223,648,988,3063,1489,1058,932,1378,200,177,661,3113,2200,2034,4045,139,3480,1731,903,3184
Italy,716,217,585,1057,2355,1252,562,1072,1283,1567,2070,2460,1844,1964,2534,2550,2220,1797,2079,3055
Pakistan,8,2,127,6,271,513,445,313,374,717,897,1001,1114,1,4,0,1,11,1,1598
India,224,280,260,879,233,533,523,73,166,225,138,287,178,428,216,79,878,297,1546,1287
United Arab Emirates,213,77,325,607,251,1018,69,170,222,506,455,191,103,71,505,297,54,25,176,1008
Türkiye,68,151,1,15,95,128,466,404,457,671,1130,975,1720,2523,1535,1301,1664,653,623,774
Spain,53,100,190,307,547,400,326,293,345,556,1566,1064,214,162,175,147,178,490,1031,660
Switzerland,2,57,9,236,3,1,6,141,1,13,65,121,1,4,54,15,2,10,223,534
Germany,166,7,142,297,75,413,107,467,634,1731,1601,899,260,668,273,199,460,281,355,485
Indonesia,510,124,90,0,108,188,94,240,174,47,76,187,343,480,391,348,256,379,230,460
Russian Federation,0,0,90,366,88,0,240,44,607,686,943,1427,2338,1845,2009,2631,1743,2531,1123,301
Malaysia,3724,2571,1791,1672,951,937,790,849,1011,685,289,93,116,95,140,374,532,178,139,194
Thailand,7,11,5,0,19,6,49,52,222,260,654,911,248,574,669,204,318,191,21,170
Viet Nam,0,0,0,44,0,0,0,0,0,2,6,37,51,43,0,77,26,101,422,152
Sweden,2,26,12,27,11,275,55,45,24,22,15,31,81,10,27,24,58,41,114,152
Eswatini,0,0,0,1,1,3,0,0,10,1,16,48,2,0,0,0,0,0,313,112
Netherlands,5,15,30,25,30,50,31,31,63,96,43,721,100,33,59,73,32,47,76,105
Kenya,396,272,113,207,469,292,163,65,32,275,59,230,279,137,54,36,21,6,5,93
France,22,91,15,89,10,13,7,269,92,93,117,97,611,86,79,562,42,46,7,58
Belgium,1599,746,1014,703,0,0,0,9,13,0,18,310,13,285,12,17,104,115,7,52
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Japan,1,1,1,5,1,53,2,61,2,1,77,56,72,3,51,22,2,30,7,38
"Korea, Democratic People's Republic of",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34
United Kingdom,54,14,23,14,27,32,7,74,20,104,593,157,35,20,35,134,48,58,13,34
Saudi Arabia,43,9,84,12,10,226,1151,217,75,29,23,518,0,3,5,3,19,3,3,30
United States of America,127,243,172,73,186,316,194,200,281,305,264,279,210,274,222,108,373,123,140,12
Czech Republic,0,0,1,0,55,0,28,0,0,0,0,0,0,1,0,3,0,0,0,11
South Africa,81,153,37,13,1268,1227,5908,292,7,95,126,32,201,128,61,8,63,9,19,9
Finland,29,1,19,7,1,0,0,0,0,0,11,0,0,6,59,8,6,17,0,8
"Hong Kong, China",0,0,568,219,42,29,16,0,0,33,0,14,0,0,26,0,9,0,0,6
Poland,0,0,0,0,0,0,0,3,0,0,0,136,270,0,46,132,2,1,7,4
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Korea, Republic of",27,9,4,0,0,30,0,296,1,0,9,28,58,81,29,83,173,49,85,1
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,0,0,0,0,1,12,0,1,2,5,31,2,2,0,0,2,99,111,2,0
