Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,95,1188,1085,73,874,1416,831,3443,14678,18220,10889,11357,25859,20481,27139,51485,85596,48037,62697,49694
United States of America,34,892,583,73,483,918,683,707,1703,1477,1380,2448,2394,4602,11175,38519,75090,38592,50512,38145
Germany,0,140,44,0,2,14,15,2392,12401,15974,9184,8296,20904,11819,10529,5616,1673,4323,5293,2655
"Korea, Republic of",0,0,0,0,0,0,1,0,0,0,0,0,500,0,140,215,285,76,181,1588
Canada,0,0,1,0,1,2,16,9,10,2,6,27,12,28,522,1346,1879,692,1228,1259
Italy,0,67,19,0,47,129,16,159,285,552,111,68,539,821,1779,1806,2132,356,273,1054
France,14,3,18,0,2,5,7,18,13,19,7,8,560,715,69,91,105,32,44,905
Belgium,0,0,2,0,0,0,0,0,0,0,0,0,0,39,1,60,36,24,90,889
Spain,0,0,0,0,0,10,0,1,3,1,1,4,168,141,0,604,1373,758,1882,838
United Kingdom,0,0,15,0,16,29,9,42,86,10,50,20,83,704,1258,1338,1023,901,420,636
Malaysia,0,0,0,0,3,0,0,0,0,0,0,0,0,21,46,143,290,246,453,369
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,696,601,317
Netherlands,0,0,4,0,2,6,0,19,2,0,6,16,0,1,377,127,135,80,67,154
United Arab Emirates,0,0,0,0,1,2,0,2,8,3,2,1,0,177,81,243,350,110,57,133
Somalia,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,26,108,122
China,0,0,0,0,0,0,0,0,0,0,0,0,24,269,519,257,80,34,393,81
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,88,11,65
Australia,0,0,0,0,5,5,9,8,11,6,7,47,110,87,50,9,57,22,13,63
Djibouti,6,1,0,0,2,37,4,0,0,0,15,0,0,300,0,0,26,33,171,55
Kenya,0,0,4,0,0,0,0,0,0,0,24,0,0,3,4,15,36,4,29,51
Israel,22,23,17,0,10,0,17,34,38,51,23,31,45,53,49,213,5,504,22,40
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,71,54,227,37
Lebanon,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,0,1,0,0,26
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,24
Japan,0,0,33,0,3,16,16,4,7,7,8,104,1,500,70,3,0,26,23,23
Rwanda,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,32,0,21,17
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,20,0,15
South Africa,0,0,8,0,3,2,2,0,9,13,4,4,4,0,6,28,52,46,52,14
Egypt,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,36,14
Switzerland,1,2,0,0,0,3,0,3,0,1,0,0,1,91,6,30,27,5,26,13
Botswana,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Poland,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,8,29,15,42,8
Türkiye,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,10,2,0,0,8
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,9,6
Denmark,0,3,0,0,2,8,0,1,0,0,1,0,0,1,1,6,4,2,2,5
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,3
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,9,5,2,3
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Mozambique,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,2
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2
India,0,0,3,0,0,0,0,0,0,0,0,0,5,2,0,1,9,11,57,2
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
Czech Republic,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,1
Georgia,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,1,1
Greece,0,0,74,0,0,0,2,3,0,0,0,1,0,16,0,0,9,0,0,1
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,1
Ireland,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,0,1,1
Mali,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
Norway,0,0,0,0,0,0,5,20,57,49,3,7,462,11,14,7,19,1,4,1
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,10,1
Sweden,1,0,1,0,0,0,4,0,3,3,0,2,20,31,89,27,4,0,78,1
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,1,0
Uganda,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,3,84,40,12,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
Austria,0,0,0,0,0,1,0,1,1,4,1,0,2,5,189,529,0,4,1,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,1,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Burundi,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Sri Lanka,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
Eritrea,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Finland,0,0,0,0,0,0,0,2,5,1,3,1,0,7,1,15,5,4,8,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Hong Kong, China",0,0,26,0,0,0,0,0,0,0,0,3,0,2,0,4,251,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
