Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,829,1208,1923,234,7852,4700,4320,1726,10495,5516,7194,7973,7461,8625,6600,5852,5361,8037,8213,3901
Djibouti,38,3,11,0,27,4,1,49,0,0,121,0,42,34,1,32,290,1276,3500,1607
United States of America,4,25,42,0,294,74,12,57,90,152,150,193,160,357,370,616,392,819,987,479
Kenya,0,0,12,0,0,0,0,0,0,0,0,0,0,289,344,574,756,132,364,470
Italy,1,2,385,77,2050,1787,1448,1216,2057,3723,5164,3187,2846,3377,2425,1420,643,432,321,335
Brazil,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,5,0,1682,246
United Arab Emirates,0,0,0,0,0,0,0,3,0,0,2,0,0,1,567,424,1517,837,260,143
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,278,139,38,275,135
India,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,3,21,71,90
Australia,0,0,2,0,1,0,0,0,0,0,0,2,15,2,0,158,2,38,68,64
Belgium,0,11,44,0,47,0,0,0,0,0,0,0,0,0,0,30,135,126,129,60
Netherlands,0,0,167,71,495,392,48,0,1,0,0,0,0,79,56,9,3,2,68,35
Egypt,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,35
Germany,504,711,324,52,1967,2000,1588,102,8238,1389,1693,4501,3594,2656,942,1174,355,578,86,28
Switzerland,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,7,3,11,5,25
United Kingdom,173,303,275,27,567,3,548,2,3,0,5,6,17,5,12,53,4,40,9,22
Canada,0,0,53,0,0,0,0,0,0,0,2,0,1,0,2,2,5,12,13,9
Norway,0,5,3,0,0,0,0,0,0,2,0,33,730,1001,499,103,98,3,9,9
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,8
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,19,7
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,6
Mozambique,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,6
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
Austria,0,0,0,0,0,0,148,0,0,0,1,1,8,33,3,14,9,1,5,5
France,0,69,208,0,976,346,416,50,1,2,0,2,5,0,22,31,42,18,13,5
Israel,0,5,3,0,3,1,0,14,0,1,9,0,2,49,130,125,59,42,36,5
Japan,0,0,0,0,0,0,0,0,1,0,0,0,36,1,4,0,0,13,0,5
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,5
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,295,37,0,0,4
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,4,0,4
Singapore,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
South Africa,0,0,6,0,0,6,0,0,0,0,0,0,0,0,195,7,45,912,8,4
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,3
Sweden,29,36,232,0,581,0,53,2,0,0,0,3,1,7,2,18,49,138,52,3
Zambia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3
Denmark,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2
Finland,0,0,10,0,0,2,0,0,6,2,3,6,0,0,2,6,1,9,7,2
Malawi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,73,2
Togo,0,0,10,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,2
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ghana,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,1
Morocco,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
Nigeria,0,25,2,0,0,0,0,0,0,0,0,0,1,0,0,5,28,8,6,1
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1
Rwanda,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,1,1
Tunisia,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,0,0,1,1
Uganda,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,59,1,386,5,1
"Tanzania, United Republic of",0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,1,0,6,0,1
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
Madagascar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11,2,0
Zimbabwe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,7,1,0
Türkiye,0,0,0,0,0,0,0,0,73,3,0,0,0,48,675,79,0,345,1,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
