Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,62580,85480,138384,191863,513802,333676,506022,960775,666542,902015,410834,205847,203162,227325,206507,172245,146977,255990
China,1902,2874,17403,49184,60615,61916,126162,293337,251463,416980,254771,133126,120635,147433,123501,109861,94804,163765
Portugal,20883,24400,34249,18201,77797,52914,126403,341947,138209,113356,47258,19906,35726,35585,29765,29336,16959,31519
Italy,45,1757,73,84,2092,1176,1266,15998,19283,12871,20526,7072,5519,4959,7525,4941,7972,19777
India,986,2513,1393,7366,25587,26753,24242,28970,10769,5340,1742,3434,4377,6662,7477,4215,6076,9197
South Africa,16222,24296,20354,17163,37361,26807,38614,30982,26033,41785,8834,12962,7023,3418,6153,4087,4343,8470
Türkiye,37,180,10542,6672,42547,33298,42786,67878,70959,43117,10558,539,3468,3285,4103,3939,3760,7028
United States of America,70,873,3320,3789,9917,3676,9875,5488,5147,3586,7846,1019,445,870,493,2163,2423,3529
Germany,53,163,6,2189,79,83,168,1197,985,702,1048,31,136,200,350,324,419,2959
France,846,1313,5266,4471,2687,2294,2341,11450,1818,1676,752,6292,5691,9078,9415,2467,2309,1687
Spain,139,46,2380,1714,68623,62081,38289,25850,31788,18373,21017,6361,2444,2014,2332,101,1011,1607
Belgium,905,4805,3484,2094,34881,7038,18008,14615,7082,6870,9141,3806,9303,1893,1341,230,1046,1167
United Kingdom,986,102,138,250,10483,10358,8969,38254,29067,18323,4186,526,693,970,378,3393,1466,712
Pakistan,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,90,564
Egypt,3,0,0,440,4,38,0,488,76,510,1308,48,1069,341,59,35,134,556
United Arab Emirates,6665,5734,17704,19081,18988,16429,12223,17139,15238,10254,1752,6894,1514,186,7533,130,166,512
Brazil,11527,12864,17375,25589,76327,9943,19103,18101,15391,12974,7930,797,511,792,644,114,399,377
Luxembourg,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,85,312
Namibia,0,0,8,1602,12066,554,2772,2257,779,858,142,90,183,107,59,30,35,302
Russian Federation,730,13,230,95,100,48,0,46,6,2,99,5,49,72,1519,44,563,301
Norway,0,696,536,1313,2682,356,1920,1054,300,205,2561,157,124,153,24,683,8,280
Austria,0,5,0,0,0,0,288,0,0,23,1887,84,2,35,49,209,13,243
Romania,0,0,0,0,0,0,0,1015,0,0,0,1,0,0,10,0,7,239
Congo,14,1,2,1526,183,326,703,740,200,678,564,76,9,28,30,44,221,193
Japan,0,0,135,40,1389,232,47,221,0,0,42,4,2,672,15,0,2,142
Liberia,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Poland,42,0,0,0,1,3091,0,10,48,34,12,131,118,25,2,43,29,113
Lebanon,2,85,0,50,195,1758,235,160,1176,2457,440,529,242,241,16,489,45,99
Singapore,2,6,127,192,2126,4258,1897,516,672,742,415,82,269,33,56,1802,272,59
"Hong Kong, China",0,0,0,267,14,218,537,11,9396,1182,303,43,1,102,1,2,12,31
"Korea, Republic of",0,38,160,1017,9000,2485,4907,2749,6714,6088,133,11,48,46,2,15,17,24
Netherlands,0,57,127,2039,270,538,4878,1983,772,406,2810,480,1387,118,311,342,319,24
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Mexico,0,0,0,47,0,0,0,0,0,0,68,6,1,0,2,0,0,13
Czech Republic,0,0,0,35,8,0,0,0,83,2,10,6,0,6,6,118,48,8
Sweden,5,0,0,1,53,247,4,0,17,176,654,24,112,0,13,55,314,8
Saudi Arabia,0,0,0,562,0,1,25,18,0,56,15,0,0,8,1,0,1,6
Switzerland,0,13,51,754,666,235,3717,3384,3083,146,862,13,67,414,80,5,7,5
Canada,0,0,0,20,54,0,74,3269,33,27,6,2,0,0,10,47,0,4
Viet Nam,0,50,2,43,2981,236,83,2046,113,2674,163,1,18,417,21,56,35,4
Ukraine,0,262,2036,367,7878,194,13175,6196,5011,2610,0,4,1102,4714,29,0,0,4
Indonesia,0,0,0,82,1704,294,423,370,360,6,552,694,275,0,0,0,0,3
Mauritania,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,10,3
