Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,8,0,17,28,0,4,6,24,5,9,0,57,215,190,119,808,185,69,232,320
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,249
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,1,6,10,1,0,0,0,87,142,21,72,0,38,0,0
Germany,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,712,146,0,0,0
South Africa,0,0,0,3,0,3,0,14,0,9,0,34,106,47,4,24,37,30,228,0
Zimbabwe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,23,22,0,25,0,0,0,0,0
HHI,0.074300818,0,1,0.679524975,0,0.284959256,1,0.033301071,0.401219067,1,0,0.044544404,0.162370271,0.273600325,0.284697791,0.730699219,0.560626252,0.294485517,0.941650575,0.348362127
