Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,248,159,114,526,737,929,1021,1036,1712,1493,1532,75,0,0,0,12,6,6,145,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Benin,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Côte d'Ivoire,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Mali,0,159,114,526,704,929,1018,1033,1712,1415,1532,75,0,0,0,0,0,2,135,0
Niger,0,0,0,0,0,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0
Togo,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,1,1,0.850705813,1,0.989982813,0.990127637,1,0.879624188,1,1,0,0,0,1,1,0.130590976,0.773245918,0
