Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,38,75,53,0,20,72,35,124,0,0,0,302,1100,1597,1369,1049,1156,1214
Spain,0,0,28,52,32,0,17,64,2,9,0,0,0,302,0,1215,1222,837,1050,843
Portugal,0,0,9,20,20,0,1,6,9,111,0,0,0,0,1100,382,147,212,106,371
Angola,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,2,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.228287316,0.486890865,0.319172716,0,0.708800749,0.74658595,0.309054562,0.796342683,0,0,0,1,1,0.308682968,0.655361193,0.396022519,0.702694397,0.176051275
