Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,19,2,36,108,78,911,1321,1306,4290,190,8259,7659,89,4426,1197,1189,990,400,289,968
"Tanzania, United Republic of",0,0,0,0,0,0,0,125,38,94,58,281,0,373,80,506,591,284,215,882
"Congo, Democratic Republic of the",18,0,34,69,42,74,329,363,1501,97,4164,5121,11,2420,798,31,35,116,64,84
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,2,0,0,29,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0
Rwanda,1,0,1,0,0,837,992,818,2699,0,3952,2245,0,1625,319,647,363,0,0,0
Zambia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
Congo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Pakistan,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,8,0
Uganda,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
HHI,0.825292244,1,0.870486336,0.373619771,0.196673329,0.734901267,0.287005628,0.271013905,0.493540944,0.013005734,0.390428198,0.461953465,0.318719603,0.327945906,0.340030223,0.382620288,0.402951398,0.204290146,0.596114549,0.799555676
