Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4,8,27,27,227,143,185,0,6,2,46,3,0,2,6,0,1,4,0,0
Belgium,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Denmark,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,4,0,0,0,0,0,1,31,3,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mali,0,0,27,23,227,142,185,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HHI,1,1,1,0.537846369,1,0.976208449,1,0,0.487310034,0,0.141870874,1,0,1,1,0,1,0,0,0
