Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,191,193,230,172,172,165,214,541,659,584,880,1029,1021,1497,911,641,708,669,783,683
France,60,34,39,26,27,34,59,176,141,193,188,205,172,243,258,234,462,296,352,369
Nigeria,0,0,1,0,6,32,28,19,24,30,29,36,33,69,58,68,25,47,159,103
Togo,16,23,11,24,35,10,0,20,2,61,209,79,18,12,20,29,26,32,6,56
India,5,5,11,8,5,10,24,22,2,78,185,148,269,596,394,5,51,113,89,31
United Arab Emirates,2,0,0,0,9,0,0,12,9,29,7,1,17,20,0,0,2,15,6,31
Lebanon,6,4,9,20,34,21,13,8,16,6,23,20,14,57,7,11,19,28,28,23
China,72,1,1,26,20,45,62,188,430,143,186,149,133,253,52,90,58,58,48,17
Niger,0,0,0,0,0,0,0,0,0,5,0,3,1,10,100,141,25,37,25,16
United Kingdom,23,18,78,62,6,3,2,9,6,6,5,34,19,16,1,2,6,13,7,11
Malaysia,0,0,0,0,15,0,0,7,0,0,0,0,0,0,1,0,4,0,2,9
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5
Belgium,0,0,0,0,0,0,1,18,0,3,0,2,3,0,5,2,1,9,6,4
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2
Türkiye,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,2
Ghana,0,0,0,0,0,0,0,4,0,16,6,10,0,1,0,0,0,0,0,1
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brazil,0,0,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,18,33,72,20,0,45,0,11,37,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,15,0,42,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,5,9,11,65,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Italy,4,92,48,2,7,7,15,15,27,7,7,7,6,0,8,2,3,3,7,0
Côte d'Ivoire,0,15,0,0,0,0,0,1,0,0,2,269,223,53,2,0,0,0,0,0
Japan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Mauritius,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pakistan,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Senegal,0,0,0,0,0,0,2,35,0,0,7,0,17,3,0,0,0,0,0,0
Singapore,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
South Africa,0,2,0,0,1,0,3,0,0,0,0,4,5,9,3,0,0,0,0,0
Spain,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,7,0,0,0
Thailand,0,0,1,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0
Egypt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,6,0,1,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
Serbia and Montenegro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.304779318,0.305595348,0.22964533,0.16404018,0.155161791,0.158348517,0.206979637,0.324096556,0.545936491,0.252235516,0.23544985,0.214583101,0.231281175,0.32306349,0.366747059,0.29911121,0.562323845,0.33357713,0.374960452,0.44130529
