Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,12,0,13,12,5,1,0,7,6,0,140,1,136,0,171,30,0,0
Cameroon,2,0,0,11,0,0,0,0,6,0,0,1,0,0,0,0,0,0
China,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Congo,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
France,0,0,0,0,5,0,0,7,0,0,4,0,40,0,9,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,132,0,0,0,162,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Togo,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.487310034,0,0.542827195,0.72838822,1,1,0,1,1,0,0.866846116,1,0.427579152,0,0.825292244,1,0,0
