Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,83,16,2,39,8,8,12,311,0,10270,17729,21434,22662,24646,25580,24798,37272,76144,133807,114586
Türkiye,0,0,0,0,0,0,0,0,0,9560,12352,16794,21264,23500,24754,21871,35154,70413,109659,110874
Egypt,0,0,0,0,0,0,0,308,0,0,0,626,162,122,0,1617,117,4408,2794,1202
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1017,827
Germany,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,0,2415,558
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,92,38,41,0,0,288,147,459,1247,521
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,255
Nigeria,0,0,0,0,0,0,0,0,0,0,1433,2226,0,472,588,530,715,42,26,185
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,35
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,30,2
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,376,0,0,0
Congo,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
Dominican Republic,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,25,0,0,392,219,182,0,174,0,362,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,84,0,0
Israel,0,0,0,0,0,0,0,0,0,664,287,1352,223,0,0,73,325,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
Netherlands,6,0,2,0,5,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,14747,0
India,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,155,84,0,9,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,2,0,0,0,0
"Palestine, State of",0,0,0,0,0,0,0,0,0,0,191,169,188,0,0,0,113,0,209,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
Cameroon,77,16,0,38,0,0,0,0,0,0,42,0,0,0,0,0,0,6,30,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,70,229,0,0,29,0,0,0,0,0
HHI,0.762790827,1,1,0.913607757,0.074300818,0.284959256,0.130590976,0.967225856,0,0.866229268,0.575231727,0.668086667,0.905165565,0.916502704,0.945939262,0.827160639,0.922888131,0.894887447,0.780756008,0.954614294
