Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,104,0,0,5756,0,66981,94823,0,30,0,413,200,22,23066,30832,19704,17,4,71
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
France,0,0,0,0,0,0,0,0,0,0,0,1,2,21,5,0,0,3,4,27
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15
Angola,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
Belgium,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,106,0,0,0,0,363,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,5647,0,66875,94823,0,0,0,0,0,0,23054,30829,19703,0,0,0
Poland,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Spain,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,28,0,0,87,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
HHI,0,0.089113371,0,0,0.955489855,0,0.994601158,1,0,1,0,0.732424858,0.386608164,0.848501418,0.998959609,0.999667808,0.999826729,0.36112772,1,0.04583995
