Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1,214,3586,0,0,0,42,0,0,14,0,0,112,1,0,1192,2198,13,32,1003
United States of America,0,0,121,0,0,0,0,0,0,10,0,0,0,0,0,0,191,0,0,829
Italy,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,173
Germany,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,949,0,0,0,0
Belarus,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2006,0,0,0
Czech Republic,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,1,0,0
Hungary,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Malta,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sudan (before 2012),0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ukraine,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,0.280835624,0,0,0,1,0,0,0.212372541,0,0,0.969653263,1,0,0.576977713,0.803088885,0.748292247,0.590321652,0.468495459
