Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,25719,32078,18628,31916,51919,35965,38233,36297,39106,118140,198902,106544,109642,33035,57819,78609,7604,137517,186204,290077
Namibia,755,907,1013,1464,1089,1188,1242,14014,10802,19216,53087,23529,20531,9225,12753,15510,73,52911,72316,117054
"Congo, Democratic Republic of the",16615,23133,11904,20162,42092,26997,25045,10615,9481,39247,108544,61879,75822,19144,37662,42931,4461,68355,84225,104418
Zimbabwe,2673,3480,2085,4596,2211,1210,5996,4894,3080,18866,11528,7490,1714,607,1911,2722,2235,999,420,30510
Botswana,492,514,551,809,1035,1191,1293,1447,875,2037,4933,3466,7999,1431,2366,6059,0,5354,17939,27132
"Tanzania, United Republic of",1371,1363,1299,1908,1649,1094,1163,1140,671,6688,7209,462,778,1011,1614,10181,41,3962,4380,5082
Malawi,383,429,314,253,1216,632,383,298,5360,2464,9,373,419,160,81,127,216,4405,3826,2828
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
South Africa,3149,2187,1339,2095,1704,813,670,487,1401,2926,7284,1095,140,560,169,44,95,136,631,488
Burundi,0,0,0,0,0,0,16,17,34,64,31,16,0,0,0,0,0,403,748,283
Mozambique,30,0,0,0,35,0,110,449,791,235,413,1519,234,106,723,740,235,766,1194,255
Congo,0,0,0,0,0,0,0,370,19,0,0,33,668,37,0,81,0,0,354,100
China,0,0,0,10,4,100,0,0,0,54,0,1,421,0,0,0,0,0,0,7
Germany,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,14,0,0
Andorra,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0
Brazil,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,219,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,24,56,51,612,883,2727,2270,2540,6395,26044,5792,6554,736,753,228,164,15,6,0,0
Kuwait,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,61,17,0,0,4,0,311,40,206,96,115,0
India,0,0,27,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,13,0,11,0,145,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,8,0,103,36,57,30,0,0,0,9,25,104,53,0
Egypt,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,7,0,0,0,0,0,0,0,6,19,0,98,0,0,0,0,0,0,0,0
HHI,0.534608294,0.601776276,0.502159324,0.497501224,0.733933353,0.645818507,0.566997882,0.340304865,0.246794278,0.292630581,0.465321658,0.500469476,0.623130741,0.48283215,0.556807227,0.439076526,0.510796876,0.496863791,0.453103457,0.389961159
