Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1555,7,2723,2725,2824,3296,3974,2060,1189,2411,2439,4414,2744,2224,5888,2396,3660,3060
Cameroon,802,7,1707,2180,1962,1764,92,963,464,1125,1655,2522,1449,1257,2241,1562,2193,1580
China,0,0,0,5,111,192,338,552,246,312,191,538,602,409,2572,585,1021,1205
France,5,0,101,119,12,160,1211,245,131,261,463,1,214,75,344,82,274,125
Lebanon,0,0,3,0,274,87,5,82,19,1,1,92,27,2,30,0,14,52
Congo,0,0,0,0,0,3,0,0,0,0,0,0,77,0,0,0,5,40
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,199,0,274,0,0,25
Tunisia,0,0,0,0,0,0,0,0,4,0,34,0,2,0,0,0,0,16
Netherlands,0,0,0,0,44,0,0,0,0,3,0,0,17,2,0,0,0,13
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chad,4,0,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,0
Turkmenistan,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Azerbaijan,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,2,97,0,0,0,0,0,0,0,0,0,1,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0
Comoros,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,22,0
Denmark,7,0,55,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0
Gabon,0,0,40,73,40,63,6,0,0,0,0,0,0,0,0,0,0,0
Germany,120,0,110,151,112,101,17,57,0,0,0,82,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Indonesia,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,59,0,0,80,0,0,0,0,30,0,43,0,144,0,0
Côte d'Ivoire,0,0,0,16,0,0,0,0,0,28,12,3,38,55,33,0,46,0
Japan,0,0,0,0,0,0,796,0,0,0,3,1,0,0,0,0,0,0
Jordan,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
Luxembourg,0,0,0,0,0,26,0,10,0,0,0,0,0,0,0,0,0,0
Madagascar,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Norway,0,0,0,0,0,51,0,0,0,0,0,158,0,0,0,0,0,0
Saudi Arabia,3,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
India,0,0,0,0,0,59,97,65,209,0,0,293,0,112,0,0,4,0
Viet Nam,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,7,0,0,0,134,0,0,2,0,0,0,1,0,0,0,0
Spain,16,0,0,0,0,0,0,4,0,0,0,0,0,0,84,0,0,0
Switzerland,0,0,0,0,0,0,22,0,29,7,0,0,0,1,0,0,0,0
Togo,0,0,0,0,0,24,38,3,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,14,11,24,32,30,5,0,0,1,9,40,20,37,17,23,0
Türkiye,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,1,0,24,38,18,33,0,0,13,23,0,0,0
Ukraine,0,0,0,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,128,0,21,49,47,46,0,69,42,25,0,0,0
United Kingdom,0,0,206,79,134,18,289,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,533,0,0,0,0,0,685,0,0,154,0,1,0
HHI,0.482279261,1,0.504693166,0.720074532,0.579874083,0.434964654,0.227745221,0.400285334,0.237467179,0.366193049,0.575127164,0.451512846,0.414261816,0.467150865,0.433833977,0.492371718,0.521157188,0.476636557
