Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,12184,13369,16448,16052,55937,30545,47248,73950,55994,66046,23215,24499,32225,26059,19157,9490,8948,11960
South Africa,8774,8659,11694,9171,23279,20186,28437,45413,37811,39369,13069,14058,17717,16112,10446,5748,5751,7869
Portugal,1728,2474,2737,3019,5456,5623,11354,16833,12179,16738,6839,7011,10984,6637,5631,2033,1599,2017
Namibia,0,0,0,651,24772,1507,2742,3328,1436,689,77,160,5,70,155,33,496,798
Egypt,0,8,7,49,54,204,482,431,202,482,105,15,224,164,675,514,489,311
Spain,10,0,131,4,32,649,894,921,508,574,355,69,195,622,234,133,74,175
Pakistan,23,294,0,17,0,38,60,42,43,69,0,0,0,6,0,11,53,112
Viet Nam,0,0,0,0,15,0,188,629,405,979,27,94,209,260,238,222,109,101
Lebanon,0,0,34,0,65,159,108,52,89,17,23,40,44,152,20,53,50,98
Tunisia,0,4,0,0,0,8,37,0,8,62,26,17,34,40,61,35,14,81
China,0,44,189,92,72,170,153,321,102,488,76,58,29,237,526,186,11,51
Indonesia,0,0,29,96,292,245,258,779,77,52,47,81,162,32,55,37,18,51
India,0,0,0,0,2,0,1,13,0,4,0,26,11,9,23,35,23,37
Brazil,829,172,29,17,181,41,58,46,173,72,57,56,219,76,347,4,4,33
United Arab Emirates,0,0,0,5,19,27,23,56,37,55,35,23,65,23,417,248,33,31
Sao Tome and Principe,0,77,0,49,8,10,0,0,65,219,64,95,101,91,82,53,15,29
Malaysia,0,0,0,16,0,0,0,0,0,108,0,0,0,11,0,0,37,24
Algeria,0,0,0,0,0,0,0,14,0,0,28,0,0,0,0,0,1,18
Sri Lanka,66,0,131,537,864,16,270,249,85,0,0,0,0,0,0,0,0,16
Iraq,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,16
Belgium,2,32,32,30,24,27,20,96,75,69,57,46,38,24,15,14,8,15
"Congo, Democratic Republic of the",174,0,0,0,0,8,0,0,0,4,3,1,0,2,9,21,8,12
Canada,0,0,0,23,0,0,0,0,1,1,0,0,0,0,0,0,1,10
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10
Congo,0,85,0,253,117,33,23,0,0,0,0,0,0,0,0,0,0,9
Thailand,0,0,0,0,0,0,0,0,76,15,31,48,17,28,9,9,0,9
Netherlands,34,8,85,27,9,11,58,34,39,32,56,51,4,13,2,23,0,8
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Israel,27,8,54,33,30,188,526,950,893,1350,784,1650,1975,712,16,8,7,4
Denmark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Panama,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,2
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,0,1,0,0,0,0,3,2,0,0,14,0,2,0,12,0,0,1
Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
United Kingdom,2,3,8,4,0,1,0,0,31,2,1,0,3,12,11,20,0,1
France,172,208,290,217,78,339,286,21,20,110,182,24,8,8,1,0,0,0
Türkiye,0,0,0,44,1,0,0,172,1,0,0,0,0,0,0,0,8,0
United States of America,167,315,255,134,57,323,378,75,47,129,26,2,9,1,2,1,7,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,38,117,4,26,47,7,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Angola,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,27,0,0,4,0,0,0,0,0,0,22,0,0,0,0
Argentina,0,542,363,419,74,488,699,2309,1341,1191,277,633,0,0,0,0,0,0
Australia,0,0,21,23,0,0,0,0,0,222,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chile,0,0,0,0,0,0,0,0,1,58,111,0,0,102,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,92,15,5,11,0,0,0,0
Ghana,18,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0
Hungary,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1,29,19,52,27,19,28,92,86,2291,8,0,58,74,46,4,11,0
Côte d'Ivoire,92,131,9,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Japan,0,1,0,49,308,23,1,0,8,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,5,0,0,1,0,43,119,41,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0
Kuwait,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,9,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,19,0,0,0,5,1,0,0,3,0,0,0,0,0,0
Morocco,56,134,187,0,0,1,118,20,24,0,226,41,0,69,0,0,0,0
Mozambique,0,0,0,19,0,0,0,0,0,0,75,125,0,393,118,40,103,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Norway,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
Peru,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,0,0,0
Poland,0,0,0,44,0,0,0,0,0,0,142,19,0,13,0,2,1,0
Guinea-Bissau,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,21,0,6,24,41,0,0,0,0,30,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
