Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,9,118,1659,4,68,0,1,0,0,2,196,13,3,0,0,0,3,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0
France,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pakistan,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Sudan (before 2012),0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Uganda,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tanzania, United Republic of",0,0,0,0,0,0,68,0,0,0,0,0,0,11,1,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,1,1,0.987187324,1,1,0,1,0,0,0,0.537539819,0.522099367,0.130590976,0,0,0,0.130590976,0
