Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,12,45,14,12,120,302,165,54,17,13,40,661,5,5,8,22,97,50,43,104
Guinea,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,2,0,69
Benin,0,0,0,0,0,206,42,0,0,0,0,0,0,0,1,0,52,36,4,19
Côte d'Ivoire,9,0,0,0,92,20,36,8,0,0,0,611,0,1,0,0,35,0,2,12
Niger,0,0,11,0,0,12,5,4,17,4,3,45,0,0,0,9,1,0,0,2
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Togo,0,39,0,9,0,0,0,0,0,0,2,4,5,4,4,1,4,11,7,1
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Austria,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,28,32,15,10,0,9,6,0,0,0,0,0,0,0,1,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
France,0,4,0,2,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
Ghana,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,1,0,1,0,0,32,60,32,0,0,0,0,0,0,0,5,0,0,26,0
Nigeria,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Spain,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HHI,0.430267704,0.697967543,0.53101526,0.462442675,0.321895142,0.462075144,0.163681449,0.285137154,1,0.172409813,0.09542368,0.826997139,1,0.401219067,0.17260394,0.135454182,0.408079359,0.417775739,0.414883815,0.489919569
