Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,78,31,0,18,18,4,76,25,18,16,37,17,102,222,169,207,148,1682,1612,101
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,1429,62
Singapore,0,31,0,0,0,0,36,0,0,0,0,0,0,30,13,39,0,0,33,23
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,28,23,18,21,0,812,0,1
Australia,0,0,0,17,17,2,4,0,3,16,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,37,0,0,25,45,36,0,0,0,0
France,40,0,0,0,1,0,0,0,0,0,0,0,6,0,0,14,9,21,16,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,23,81,78,19,0,16,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0
"Korea, Republic of",23,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,0
Malaysia,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,32,87,0,0,108,0,0,0
Philippines,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,6,0,0,0
Viet Nam,4,0,0,0,0,2,3,3,0,0,0,17,2,0,0,0,0,0,2,0
South Africa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
Sudan (before 2012),0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,11,0,0,0,0,0,0,14,7,0,0,0,19,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.22057746,1,0,0.815895431,0.815895431,0,0.221757524,0.142304193,0.154700538,1,1,1,0.202042251,0.119571392,0.218980477,0.12082531,0.569165721,0.394553214,0.822430911,0.397023891
