Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,777,3489,3355,4569,3131,2068,1416,1464,2432,1895,1536,1547,630,523,400,115,184,332,632,367
China,486,2740,3107,4057,2728,1657,1321,1412,1958,611,369,596,384,182,185,73,118,227,432,251
Togo,18,34,55,198,27,4,0,4,359,1091,905,770,180,252,87,0,1,22,20,35
Nigeria,0,0,0,29,29,8,2,1,8,0,1,1,2,2,5,4,40,29,22,21
Belgium,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,16
France,68,127,26,56,64,112,44,17,22,13,11,15,20,8,13,5,9,4,6,16
Türkiye,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
India,0,0,0,93,85,5,0,0,0,134,34,1,15,40,76,0,0,32,113,9
Australia,0,0,0,0,0,0,0,0,0,0,0,7,7,16,9,3,1,1,0,4
Ghana,0,0,0,0,0,0,5,0,0,9,1,1,0,0,6,5,3,2,0,2
Côte d'Ivoire,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
"Korea, Democratic People's Republic of",14,35,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallis and Futuna Islands,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Austria,0,1,0,0,0,0,14,0,0,0,0,12,2,0,0,0,0,0,23,0
Bahamas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Denmark,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Germany,2,0,2,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0
"Hong Kong, China",1,3,0,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0
Kenya,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Korea, Republic of",0,159,4,0,9,42,9,24,0,0,0,0,12,0,5,0,0,2,0,0
"Taipei, Chinese",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,9,0,13,0,0,0,0,0,20,35,3,0,0,0,0,8,0,0,0,0
Niger,0,0,0,26,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Senegal,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,51,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Switzerland,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13,0
Syrian Arab Republic,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,74,284,79,103,180,228,16,2,0,0,157,101,6,10,9,9,11,9,1,0
Trinidad and Tobago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,50,0,0,1,0,4,0,0,34,22,0,0,0,1,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United States of America,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HHI,0.520592804,0.72538562,0.896945497,0.838603872,0.819525188,0.738314254,0.897250845,0.943249258,0.709064122,0.480159734,0.501387466,0.510831009,0.534395524,0.416125562,0.338655536,0.513692249,0.488418708,0.578044404,0.550472481,0.566342532
