Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,141,73,15,0,181,106,123,101,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,139,71,0,0,53,40,82,20,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,1,1,3,0,1,36,38,75,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,79,30,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,1,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.966560075,0.906789253,0.310720932,0,0.293137867,0.00920872,0.469994242,0.540359879,0,0,0,0,0,0,0,0,0,0
