Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2925,4518,2659,3968,1631,3147,3459,656,1362,1007,8506,22968,23879,23185,15472,10258,14130,13354,27973,20923
Mali,710,370,1360,1383,83,71,563,13,40,32,840,5098,883,1269,2184,225,428,3443,9193,5571
Ghana,318,141,115,165,79,1574,72,0,105,6,764,4191,6506,14532,6813,2623,4290,4243,2560,3938
Côte d'Ivoire,43,311,71,118,108,432,218,184,137,491,1637,4745,3215,3858,4265,5260,5346,2406,9676,2953
Togo,143,324,402,16,23,21,56,17,50,0,1591,241,9292,600,272,263,612,1430,683,2834
Niger,883,1552,341,1450,197,398,196,0,548,0,911,2705,1549,277,524,270,1617,177,965,2111
Guinea,8,0,2,0,43,27,7,49,0,29,0,938,210,522,73,263,5,12,359,1519
Benin,60,930,42,32,825,29,158,10,77,1,135,2557,184,296,154,129,243,201,160,627
Sierra Leone,0,12,0,0,0,0,0,0,0,0,2,160,0,0,2,2,0,0,0,467
Belgium,72,0,0,0,1,0,4,2,0,4,59,40,338,113,177,68,197,528,109,180
Senegal,87,16,72,64,9,26,60,0,1,0,1621,317,99,381,767,324,468,674,423,148
Mauritania,26,71,49,247,83,0,0,8,4,0,1,0,69,2,66,71,2,44,0,128
France,62,108,55,76,0,21,3,45,1,15,13,756,35,2,70,39,32,38,91,108
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,79
Cameroon,279,0,0,10,156,219,66,0,0,50,4,19,0,24,0,0,0,28,2,70
Canada,0,0,0,0,0,0,0,272,0,0,0,130,0,1169,0,319,23,0,80,66
Madagascar,158,0,1,0,0,2,0,0,4,0,2,10,0,31,0,0,0,12,0,39
Congo,2,0,0,6,10,8,6,21,0,29,0,0,46,28,0,0,38,0,0,21
United States of America,0,183,0,30,3,0,0,0,0,254,0,58,7,14,0,7,17,50,49,20
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Liberia,0,0,0,0,0,0,88,0,0,0,0,0,40,0,0,131,0,0,3064,17
Chad,0,2,0,0,0,0,0,0,25,12,59,157,3,0,0,0,441,0,11,3
Ethiopia,0,0,0,0,0,0,0,0,0,0,18,0,15,0,0,44,0,0,0,3
South Africa,0,0,6,0,0,56,0,0,0,0,5,0,138,0,3,37,16,0,0,3
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,2
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,212,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Angola,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0
Argentina,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Brunei Darussalam,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Central African Republic,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
China,0,0,0,0,0,22,0,0,0,0,0,0,862,0,0,2,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,27,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0
Denmark,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Gabon,0,170,0,25,0,0,0,8,369,34,141,0,0,0,58,4,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,232,0
Germany,4,33,24,0,2,0,101,0,0,0,92,8,0,0,11,0,0,0,46,0
Haiti,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0
Ireland,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,2,0,0,0,0,0,0,0,10,0,6,0,27,0,0,0,0,1,0
Japan,34,26,28,16,0,0,0,0,0,0,354,529,14,0,0,1,0,7,0,0
Kenya,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,17,0,0,31,0,0,0,0,0,0,0,0,0
Lebanon,0,12,0,0,0,0,0,0,0,40,90,141,0,21,0,31,0,0,0,0
"Libya, State of",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,11,32,0,1,1728,0,0,0,0,0,0,2,0,0,14,8,0,0
Mozambique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,23,3,0,15,0,0,0,31,0,80,0,0,3,0,0,0,0
Nigeria,27,16,1,27,0,58,30,10,0,0,0,28,0,0,13,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Guinea-Bissau,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,46,0,0,50,0
Rwanda,0,0,0,0,0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Spain,0,0,5,0,0,0,49,0,0,0,0,32,16,0,0,0,0,0,9,0
Sudan (before 2012),0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,61,194,0,0,3,0,2,39,0
Thailand,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,6,0,7,0,0,0,0,0,92,0,0,0,0,33,6,0,1,0
Türkiye,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Uganda,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HHI,0.251584685,0.281838585,0.431657678,0.375527281,0.387770855,0.400962812,0.403944897,0.327765865,0.307009136,0.402177291,0.214272526,0.242566786,0.38226316,0.554500747,0.395684955,0.484765411,0.373500633,0.315243752,0.375474095,0.248718182
