Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,41,0,454,0,4,22,34,25,23,8,7,10,29,14,92,80,169,62
Cameroon,0,0,6,0,3,0,0,0,0,0,0,0,0,0,18,76,73,24
China,0,0,0,0,0,0,0,0,13,0,0,0,15,3,12,3,19,18
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
France,37,0,447,0,1,3,33,23,10,8,3,10,13,12,6,1,10,6
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2
Belgium,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Korea, Republic of",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Nigeria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
United Arab Emirates,0,0,0,0,0,2,0,0,0,0,4,0,0,0,8,0,0,0
United States of America,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
HHI,0.775397861,0,0.963735111,0,0.284959256,0.608267902,0.90110309,0.729830395,0.020450174,1,0.024510411,1,0.255485798,0.602321398,0.060291156,0.883643633,0.230948513,0.162648388
