Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,89,15,3,2,15,1,11,0,4,34,7,79,32,26,25,32,37,85,239,116
Togo,0,14,0,1,8,0,0,0,2,3,7,0,8,4,0,6,4,0,4,65
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
France,83,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,7,3,0,7
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,2
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
Chad,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
China,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Côte d'Ivoire,0,0,0,1,0,1,0,0,2,31,0,15,0,0,0,0,0,51,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,11,0,0,0,0,0,6,7,1,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0
Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0
Burkina Faso,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,6,0,12,28,0
HHI,0.778136918,0.7805045,1,0,0.005358971,1,1,0,0,0.713288705,1,0.330881569,0.064943132,0.093282339,0.18314266,0.051243753,0.313867679,0.346529596,0.644197082,0.387995099
