Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,113,0,84,65,53,937,299,117,32,65,139,261,260,3063,1030,1051,520,262
Cameroon,0,0,5,0,1,0,5,0,0,4,0,10,12,0,30,404,267,108
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,67
Lebanon,0,0,1,2,0,0,0,0,12,14,16,0,0,0,1,0,0,57
Switzerland,0,0,0,0,0,0,0,0,0,0,0,8,39,0,9,102,0,18
Italy,0,0,0,0,0,4,9,0,0,10,0,0,5,561,0,0,0,8
France,85,0,38,62,47,27,8,96,16,14,88,114,96,1990,320,1,43,4
Belgium,28,0,6,0,2,0,7,0,0,0,11,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
China,0,0,0,0,2,862,0,0,0,23,23,6,8,511,252,403,172,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Germany,0,0,0,0,1,0,0,12,1,0,1,0,11,1,0,0,0,0
"Iran, Islamic Republic of",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,5,1,0,36,3,0,0,0,0,1,13,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,3,0,0,0,41,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,1,0,5,0,0,0,0,67,0,2,0,0,0
United Arab Emirates,0,0,5,0,0,6,0,1,0,0,0,6,9,0,3,0,7,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0
United States of America,0,0,0,0,0,0,216,0,3,0,0,0,0,0,0,134,0,0
HHI,0.289753434,0,0.294177135,0.892266108,0.798832629,0.873388918,0.60061557,0.689650119,0.265528546,0.087211336,0.401472438,0.266977655,0.225869199,0.390646647,0.324476526,0.26681326,0.356195655,0.217833903
