Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,57,10,16,61,71,27,2,0,1,9,2,1,6,0,0,2,9,69,82,67
Zimbabwe,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,56,48,51
South Africa,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,9
United States of America,57,9,14,3,56,15,1,0,0,0,0,0,0,0,0,0,7,6,17,7
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"Congo, Democratic Republic of the",0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,9,2,1,6,0,0,0,0,0,0,0
Namibia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HHI,1,0.677488313,0.603553391,0.659180462,0.605633803,0.014856839,0,0,1,1,1,1,1,0,0,1,0.565826249,0.638899124,0.335190886,0.479438056
