Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,24,14,9,9,131,42,50,42,227,66,93,139,46,118,938,306,364,314,337,18
United Arab Emirates,4,4,0,4,0,4,31,1,18,25,34,87,8,9,124,2,2,0,2,18
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
China,0,0,0,0,0,10,0,20,39,0,1,21,8,56,654,198,183,227,318,0
"Congo, Democratic Republic of the",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,0,0,0
Italy,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,31,40,8,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
India,16,0,5,2,0,3,0,15,9,0,23,0,14,3,10,8,177,85,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
South Africa,3,6,1,3,1,22,6,3,15,1,3,31,16,3,14,2,2,0,0,0
Zimbabwe,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,12,0,101,0,23,0,0,0,0,9,0,0,0,0
"Tanzania, United Republic of",0,1,0,0,0,0,0,0,0,0,0,0,0,0,126,78,0,2,0,0
United States of America,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.28655014,0.124858268,0.189262936,0.049689789,0.924330431,0.307102546,0.414178176,0.277213308,0.215508806,0.325342355,0.179273677,0.246197295,0.047095181,0.269085857,0.531134308,0.531482742,0.456357934,0.460489657,0.869836016,1
