Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,320,669,157,473,105,247,234,173,83,155,164,83,119,261,103,139,197,170,377,1018
United States of America,191,24,40,31,7,1,68,2,14,77,3,8,16,181,5,9,23,8,146,593
China,17,27,9,29,78,55,99,37,33,38,58,52,61,30,73,23,39,82,10,312
Germany,55,4,0,5,3,12,0,1,5,0,0,3,1,0,0,1,20,16,5,33
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Australia,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,15
Belgium,4,0,4,2,0,1,0,9,4,0,5,1,7,0,0,21,1,3,2,13
Kenya,0,0,8,0,0,0,0,4,0,0,8,2,9,0,0,1,1,1,1,10
Italy,7,83,55,12,10,35,10,1,11,2,0,4,1,1,0,1,44,0,19,8
Indonesia,0,0,0,1,0,45,1,0,0,0,0,0,1,0,1,0,0,0,0,2
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2
Spain,0,0,0,0,0,0,0,28,0,14,0,0,0,0,0,1,0,1,1,2
Canada,0,3,0,0,0,0,0,0,1,0,49,0,0,0,0,1,1,0,1,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,5,1,0,1
India,0,0,0,7,0,1,0,0,0,0,0,0,1,11,0,1,0,0,0,1
South Africa,15,0,3,20,4,1,2,8,4,0,11,0,0,0,0,63,4,13,10,1
Sweden,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1
United Arab Emirates,1,0,1,3,1,4,0,1,2,0,0,1,1,0,5,0,1,2,9,1
United Kingdom,0,3,0,0,0,2,47,1,0,4,11,1,11,0,13,1,1,0,30,1
Cameroon,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,3,0,0,42,0,0,2,0,0,0,0,1,0,0,16,2,16,0
Switzerland,5,0,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,21,71,0
Uganda,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Myanmar,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Sri Lanka,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Congo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Denmark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
El Salvador,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Djibouti,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
Greece,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
