Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,985,240,151,225,359,270,181,301,283,692,349,547,675,457,459,182,602,405,2573,2000
Côte d'Ivoire,22,32,71,68,63,147,98,113,113,429,99,107,462,221,280,85,152,133,250,800
Mali,919,197,73,141,251,115,54,182,156,216,199,209,157,177,125,81,90,137,166,748
Benin,0,3,0,6,1,0,0,0,0,0,0,6,5,0,0,0,0,0,512,275
Niger,0,0,0,0,5,1,14,1,2,0,0,69,10,3,0,1,0,0,0,138
Togo,36,7,3,5,0,1,4,0,0,0,14,0,11,0,0,4,3,0,60,26
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Senegal,0,0,0,0,0,0,8,0,0,0,0,0,0,50,0,0,0,40,0,4
Guinea,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1,3
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Equatorial Guinea,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
Cameroon,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,27,0,0,0
China,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1486,0
Congo,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
France,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,3,0,0,6,1,2,8,8,1,51,23,3,27,0,0,52,33,0
Japan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,6,0,0,5,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0
Portugal,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,203,0,0,0
Sudan (before 2012),0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HHI,0.867994924,0.696460648,0.349954152,0.45178888,0.56211865,0.442155852,0.397169372,0.478615582,0.423584201,0.449332977,0.359544687,0.150377182,0.573297483,0.426474658,0.408192833,0.40255867,0.18593697,0.261649355,0.477868685,0.35345057
