Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,544,851,288,1132,642,1712,3039,7029,8404,33051,17956,17302,8306,11864,18734,25533,29917,37764,63754,51035
"Congo, Democratic Republic of the",27,249,37,542,389,1517,2520,6147,7357,32436,15352,11833,6627,7762,17006,21391,28448,34182,60219,48766
South Africa,147,176,107,425,237,62,218,41,405,80,648,292,226,923,1212,1204,257,220,330,740
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
Zimbabwe,168,3,25,31,10,77,147,32,106,42,88,94,93,338,376,2416,207,1560,977,328
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,370,282
Botswana,86,0,0,0,0,0,0,0,0,0,11,25,0,2,0,0,1,8,81,117
United States of America,46,0,0,0,0,0,0,0,3,0,17,67,0,0,1,0,2,1,1,49
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
United Kingdom,0,0,0,0,2,0,0,1,1,0,1,170,1,0,0,201,15,630,242,10
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Angola,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,22,2
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,3,0,0,0,34,31,76,0,15,7,4,99,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
Antigua and Barbuda,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Bhutan,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,82,0
Congo,0,0,0,0,0,0,0,6,6,6,55,0,279,0,0,0,0,1,3,0
Finland,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,286,0,0,0,0,0,198,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,18,90,256,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,191,135,187,0
Kenya,0,0,4,0,0,0,0,0,1,0,1,55,108,2045,19,5,56,18,2,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Malawi,36,410,109,40,0,19,149,456,137,487,1779,4205,717,448,23,92,300,732,707,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,2,0,0,0,0,53,386,0,0,78,0,37,0,0,187,21,54,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,31,0
Netherlands,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,271,18,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,48,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,89,83,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,3,0,3,0,0
"Tanzania, United Republic of",32,6,0,93,0,18,3,4,0,1,3,0,0,0,49,33,122,68,93,0
HHI,0.130546369,0.32488565,0.308392304,0.304598107,0.474912472,0.820171626,0.721441593,0.821476427,0.817279735,0.968748425,0.801681168,0.638688909,0.732507142,0.554239398,0.865440256,0.777356853,0.935402272,0.881142245,0.927775933,0.936713062
