Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,36,0,126,116,88,188,125,32,1,27,8,47,81,40,0,0,27,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,2,2,0,0,0,0,0,0,0,47,55,0,0,0,0,0,0,0
Portugal,36,0,121,108,84,188,123,1,0,27,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,2,6,4,0,1,3,0,0,0,0,0,0,0,0,27,0,0,0
United States of America,0,0,0,0,0,0,0,28,0,0,8,0,25,40,0,0,0,0,0,0
HHI,1,0,0.921225149,0.865338764,0.848501418,1,0.945483613,0.717408255,1,1,1,1,0.132335786,1,0,0,1,0,0,0
